,Unnamed: 0,country,product,currency,unit,month,year,avg_price
47441,47441,Lebanon,Oil (sunflower),LBP,5 KG,6,2013,14934.273276923077
47442,47442,Lebanon,Oil (sunflower),LBP,5 KG,7,2013,14557.973053333333
47443,47443,Lebanon,Oil (sunflower),LBP,5 KG,8,2013,13700.942788235294
47444,47444,Lebanon,Oil (sunflower),LBP,5 KG,9,2013,14991.06782307692
47445,47445,Lebanon,Oil (sunflower),LBP,5 KG,10,2013,13571.24984
47446,47446,Lebanon,Oil (sunflower),LBP,5 KG,11,2013,13282.605166666666
47447,47447,Lebanon,Oil (sunflower),LBP,5 KG,12,2013,13262.285635294116
47448,47448,Lebanon,Oil (sunflower),LBP,5 KG,1,2014,13863.839911764704
47449,47449,Lebanon,Oil (sunflower),LBP,5 KG,2,2014,12664.219953846155
47450,47450,Lebanon,Oil (sunflower),LBP,5 KG,3,2014,12924.474353846153
47451,47451,Lebanon,Oil (sunflower),LBP,5 KG,4,2014,12565.622606249999
47452,47452,Lebanon,Oil (sunflower),LBP,5 KG,5,2014,12748.857966666666
47453,47453,Lebanon,Oil (sunflower),LBP,5 KG,6,2014,11685.525778947367
47454,47454,Lebanon,Oil (sunflower),LBP,5 KG,7,2014,11855.195926666665
47455,47455,Lebanon,Oil (sunflower),LBP,5 KG,8,2014,11897.670105000001
47456,47456,Lebanon,Oil (sunflower),LBP,5 KG,9,2014,11638.707294444444
47457,47457,Lebanon,Oil (sunflower),LBP,5 KG,10,2014,11629.971486666667
47458,47458,Lebanon,Oil (sunflower),LBP,5 KG,11,2014,11309.86905263158
47459,47459,Lebanon,Oil (sunflower),LBP,5 KG,12,2014,11509.39754736842
47460,47460,Lebanon,Oil (sunflower),LBP,5 KG,1,2015,11219.70376
47461,47461,Lebanon,Oil (sunflower),LBP,5 KG,2,2015,10676.464694117647
47462,47462,Lebanon,Oil (sunflower),LBP,5 KG,3,2015,11028.571888888888
47463,47463,Lebanon,Oil (sunflower),LBP,5 KG,4,2015,10675.21798
47464,47464,Lebanon,Oil (sunflower),LBP,5 KG,5,2015,10577.7150375
47465,47465,Lebanon,Oil (sunflower),LBP,5 KG,6,2015,10749.1322
47466,47466,Lebanon,Oil (sunflower),LBP,5 KG,7,2015,10714.385628571428
47467,47467,Lebanon,Oil (sunflower),LBP,5 KG,8,2015,10653.282242857144
47468,47468,Lebanon,Oil (sunflower),LBP,5 KG,9,2015,10722.07065882353
47469,47469,Lebanon,Oil (sunflower),LBP,5 KG,10,2015,10368.780738888889
47470,47470,Lebanon,Oil (sunflower),LBP,5 KG,11,2015,10287.938994444445
47471,47471,Lebanon,Oil (sunflower),LBP,5 KG,12,2015,10019.88007368421
47472,47472,Lebanon,Oil (sunflower),LBP,5 KG,1,2016,10254.209735294118
47473,47473,Lebanon,Oil (sunflower),LBP,5 KG,2,2016,10572.520236842107
47474,47474,Lebanon,Oil (sunflower),LBP,5 KG,3,2016,9979.522125
47475,47475,Lebanon,Oil (sunflower),LBP,5 KG,4,2016,9999.158694444444
47476,47476,Lebanon,Oil (sunflower),LBP,5 KG,5,2016,UNKNOWN
47477,47477,Lebanon,Oil (sunflower),LBP,5 KG,6,2016,UNKNOWN
47478,47478,Lebanon,Oil (sunflower),LBP,5 KG,7,2016,UNKNOWN
47479,47479,Lebanon,Oil (sunflower),LBP,5 KG,8,2016,UNKNOWN
47480,47480,Lebanon,Oil (sunflower),LBP,5 KG,9,2016,UNKNOWN
47481,47481,Lebanon,Oil (sunflower),LBP,5 KG,10,2016,UNKNOWN
47482,47482,Lebanon,Oil (sunflower),LBP,5 KG,11,2016,UNKNOWN
47483,47483,Lebanon,Oil (sunflower),LBP,5 KG,12,2016,UNKNOWN
47484,47484,Lebanon,Pasta,LBP,5 KG,1,2012,UNKNOWN
47485,47485,Lebanon,Pasta,LBP,5 KG,2,2012,UNKNOWN
47486,47486,Lebanon,Pasta,LBP,5 KG,3,2012,UNKNOWN
47487,47487,Lebanon,Pasta,LBP,5 KG,4,2012,UNKNOWN
47488,47488,Lebanon,Pasta,LBP,5 KG,5,2012,UNKNOWN
47489,47489,Lebanon,Pasta,LBP,5 KG,6,2012,UNKNOWN
47490,47490,Lebanon,Pasta,LBP,5 KG,7,2012,UNKNOWN
47491,47491,Lebanon,Pasta,LBP,5 KG,8,2012,230.7656
47492,47492,Lebanon,Pasta,LBP,5 KG,9,2012,232.70319999999998
47493,47493,Lebanon,Pasta,LBP,5 KG,10,2012,271.678725
47494,47494,Lebanon,Pasta,LBP,5 KG,11,2012,266.78363333333334
47495,47495,Lebanon,Pasta,LBP,5 KG,12,2012,280.7665
47496,47496,Lebanon,Pasta,LBP,5 KG,1,2013,2721.2817230769233
47497,47497,Lebanon,Pasta,LBP,5 KG,2,2013,2730.6796
47498,47498,Lebanon,Pasta,LBP,5 KG,3,2013,2909.274371428571
47499,47499,Lebanon,Pasta,LBP,5 KG,4,2013,2676.1558571428573
47500,47500,Lebanon,Pasta,LBP,5 KG,5,2013,2951.405911111111
47501,47501,Lebanon,Pasta,LBP,5 KG,6,2013,3172.5659384615383
47502,47502,Lebanon,Pasta,LBP,5 KG,7,2013,323.78366666666665
47503,47503,Lebanon,Pasta,LBP,5 KG,8,2013,308.64359999999994
47504,47504,Lebanon,Pasta,LBP,5 KG,9,2013,344.2489230769231
47505,47505,Lebanon,Pasta,LBP,5 KG,10,2013,269.33443125
47506,47506,Lebanon,Pasta,LBP,5 KG,11,2013,2410.4841333333334
47507,47507,Lebanon,Pasta,LBP,5 KG,12,2013,2507.863711111111
47508,47508,Lebanon,Pasta,LBP,5 KG,1,2014,2656.7115555555556
47509,47509,Lebanon,Pasta,LBP,5 KG,2,2014,2397.3376
47510,47510,Lebanon,Pasta,LBP,5 KG,3,2014,2258.794892307692
47511,47511,Lebanon,Pasta,LBP,5 KG,4,2014,2321.2437647058823
47512,47512,Lebanon,Pasta,LBP,5 KG,5,2014,2355.17066
47513,47513,Lebanon,Pasta,LBP,5 KG,6,2014,2509.9921090909093
47514,47514,Lebanon,Pasta,LBP,5 KG,7,2014,2466.925775
47515,47515,Lebanon,Pasta,LBP,5 KG,8,2014,2553.7174782608695
47516,47516,Lebanon,Pasta,LBP,5 KG,9,2014,2300.3186399999995
47517,47517,Lebanon,Pasta,LBP,5 KG,10,2014,2493.6205750000004
47518,47518,Lebanon,Pasta,LBP,5 KG,11,2014,2643.59859047619
47519,47519,Lebanon,Pasta,LBP,5 KG,12,2014,2396.049695238095
47520,47520,Lebanon,Pasta,LBP,5 KG,1,2015,2323.2684133333332
47521,47521,Lebanon,Pasta,LBP,5 KG,2,2015,2306.911370588235
47522,47522,Lebanon,Pasta,LBP,5 KG,3,2015,2297.6080333333334
47523,47523,Lebanon,Pasta,LBP,5 KG,4,2015,2256.437
47524,47524,Lebanon,Pasta,LBP,5 KG,5,2015,2164.0366624999997
47525,47525,Lebanon,Pasta,LBP,5 KG,6,2015,2214.518590909091
47526,47526,Lebanon,Pasta,LBP,5 KG,7,2015,2424.7272727272725
47527,47527,Lebanon,Pasta,LBP,5 KG,8,2015,2355.33885
47528,47528,Lebanon,Pasta,LBP,5 KG,9,2015,2125.2640055555553
47529,47529,Lebanon,Pasta,LBP,5 KG,10,2015,2304.659085
47530,47530,Lebanon,Pasta,LBP,5 KG,11,2015,2210.0852555555557
47531,47531,Lebanon,Pasta,LBP,5 KG,12,2015,2215.396305263158
47532,47532,Lebanon,Pasta,LBP,5 KG,1,2016,2163.6600352941177
47533,47533,Lebanon,Pasta,LBP,5 KG,2,2016,2189.4905904761904
47534,47534,Lebanon,Pasta,LBP,5 KG,3,2016,2304.8779750000003
47535,47535,Lebanon,Pasta,LBP,5 KG,4,2016,2215.713905555556
47536,47536,Lebanon,Pasta,LBP,5 KG,5,2016,2321.1581277777777
47537,47537,Lebanon,Pasta,LBP,5 KG,6,2016,2167.4655374999998
47538,47538,Lebanon,Pasta,LBP,5 KG,7,2016,2271.2116625000003
47539,47539,Lebanon,Pasta,LBP,5 KG,8,2016,2116.297170588235
47540,47540,Lebanon,Pasta,LBP,5 KG,9,2016,2510.94334375
47541,47541,Lebanon,Pasta,LBP,5 KG,10,2016,2233.130485714286
47542,47542,Lebanon,Pasta,LBP,5 KG,11,2016,2230.52767826087
47543,47543,Lebanon,Pasta,LBP,5 KG,12,2016,2265.7079684210526
47544,47544,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,1,2012,UNKNOWN
47545,47545,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,2,2012,UNKNOWN
47546,47546,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,3,2012,UNKNOWN
47547,47547,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,4,2012,UNKNOWN
47548,47548,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,5,2012,UNKNOWN
47549,47549,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,6,2012,UNKNOWN
47550,47550,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,7,2012,UNKNOWN
47551,47551,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,8,2012,1664.8913
47552,47552,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,9,2012,1532.8261
47553,47553,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,10,2012,1876.0899625
47554,47554,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,11,2012,1796.1441555555557
47555,47555,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,12,2012,1859.304358333333
47556,47556,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,1,2013,1878.5875923076924
47557,47557,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,2,2013,1875.2689833333334
47558,47558,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,3,2013,1900.3760214285717
47559,47559,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,4,2013,1874.7855357142857
47560,47560,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,5,2013,1852.6381444444442
47561,47561,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,6,2013,1856.5987230769229
47562,47562,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,7,2013,1850.5417666666667
47563,47563,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,8,2013,1829.0559705882351
47564,47564,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,9,2013,1945.5903
47565,47565,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,10,2013,1984.58095
47566,47566,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,11,2013,1819.23215
47567,47567,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,12,2013,1916.482611111111
47568,47568,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,1,2014,1919.9935833333334
47569,47569,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,2,2014,2006.0069285714285
47570,47570,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,3,2014,2043.1465153846152
47571,47571,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,4,2014,1985.4967764705884
47572,47572,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,5,2014,1989.4532600000002
47573,47573,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,6,2014,2101.5702545454546
47574,47574,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,7,2014,2092.1848375
47575,47575,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,8,2014,2028.7151304347824
47576,47576,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,9,2014,1991.8418400000003
47577,47577,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,10,2014,2059.98493125
47578,47578,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,11,2014,2077.2792142857147
47579,47579,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,12,2014,2056.8102666666664
47580,47580,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,1,2015,1901.3497
47581,47581,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,2,2015,1913.2173000000003
47582,47582,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,3,2015,1978.1252944444448
47583,47583,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,4,2015,1800.4200733333332
47584,47584,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,5,2015,1839.4495375000001
47585,47585,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,6,2015,1810.4710045454544
47586,47586,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,7,2015,1825.4795772727273
47587,47587,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,8,2015,1903.7327181818182
47588,47588,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,9,2015,1921.1834111111114
47589,47589,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,10,2015,1882.9099650000003
47590,47590,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,11,2015,1832.2534888888893
47591,47591,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,12,2015,1805.7168736842107
47592,47592,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,1,2016,1814.2644352941174
47593,47593,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,2,2016,1812.0683095238096
47594,47594,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,3,2016,1819.7493900000002
47595,47595,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,4,2016,1694.7334999999998
47596,47596,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,5,2016,1784.2778833333332
47597,47597,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,6,2016,1743.9120375
47598,47598,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,7,2016,1728.8062411764704
47599,47599,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,8,2016,1744.263994117647
47600,47600,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,9,2016,1754.6135333333334
47601,47601,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,10,2016,1672.810342857143
47602,47602,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,11,2016,1771.1419521739128
47603,47603,Lebanon,"Rice (imported, Egyptian)",LBP,5 KG,12,2016,1748.126710526316
47604,47604,Lebanon,Salt,LBP,5 KG,1,2013,UNKNOWN
47605,47605,Lebanon,Salt,LBP,5 KG,2,2013,UNKNOWN
47606,47606,Lebanon,Salt,LBP,5 KG,3,2013,UNKNOWN
47607,47607,Lebanon,Salt,LBP,5 KG,4,2013,UNKNOWN
47608,47608,Lebanon,Salt,LBP,5 KG,5,2013,UNKNOWN
47609,47609,Lebanon,Salt,LBP,5 KG,6,2013,UNKNOWN
47610,47610,Lebanon,Salt,LBP,5 KG,7,2013,UNKNOWN
47611,47611,Lebanon,Salt,LBP,5 KG,8,2013,UNKNOWN
47612,47612,Lebanon,Salt,LBP,5 KG,9,2013,500.0
47613,47613,Lebanon,Salt,LBP,5 KG,10,2013,555.2800125
47614,47614,Lebanon,Salt,LBP,5 KG,11,2013,499.13095
47615,47615,Lebanon,Salt,LBP,5 KG,12,2013,613.5220777777778
47616,47616,Lebanon,Salt,LBP,5 KG,1,2014,530.3184944444444
47617,47617,Lebanon,Salt,LBP,5 KG,2,2014,549.6928571428572
47618,47618,Lebanon,Salt,LBP,5 KG,3,2014,523.8352615384615
47619,47619,Lebanon,Salt,LBP,5 KG,4,2014,529.4854647058824
47620,47620,Lebanon,Salt,LBP,5 KG,5,2014,522.383435
47621,47621,Lebanon,Salt,LBP,5 KG,6,2014,578.5113181818182
47622,47622,Lebanon,Salt,LBP,5 KG,7,2014,536.51393125
47623,47623,Lebanon,Salt,LBP,5 KG,8,2014,541.6395043478261
47624,47624,Lebanon,Salt,LBP,5 KG,9,2014,499.6867450000001
47625,47625,Lebanon,Salt,LBP,5 KG,10,2014,558.3249812500001
47626,47626,Lebanon,Salt,LBP,5 KG,11,2014,511.45989047619054
47627,47627,Lebanon,Salt,LBP,5 KG,12,2014,568.6729142857142
47628,47628,Lebanon,Salt,LBP,5 KG,1,2015,553.8008666666667
47629,47629,Lebanon,Salt,LBP,5 KG,2,2015,610.195211764706
47630,47630,Lebanon,Salt,LBP,5 KG,3,2015,539.6591777777778
47631,47631,Lebanon,Salt,LBP,5 KG,4,2015,470.5012266666666
47632,47632,Lebanon,Salt,LBP,5 KG,5,2015,499.10596250000003
47633,47633,Lebanon,Salt,LBP,5 KG,6,2015,521.1391454545454
47634,47634,Lebanon,Salt,LBP,5 KG,7,2015,578.7396454545454
47635,47635,Lebanon,Salt,LBP,5 KG,8,2015,553.6585954545454
47636,47636,Lebanon,Salt,LBP,5 KG,9,2015,581.9018944444445
47637,47637,Lebanon,Salt,LBP,5 KG,10,2015,569.344695
47638,47638,Lebanon,Salt,LBP,5 KG,11,2015,550.3870388888889
47639,47639,Lebanon,Salt,LBP,5 KG,12,2015,534.2899105263159
47640,47640,Lebanon,Salt,LBP,5 KG,1,2016,521.8215647058823
47641,47641,Lebanon,Salt,LBP,5 KG,2,2016,586.221319047619
47642,47642,Lebanon,Salt,LBP,5 KG,3,2016,561.098615
47643,47643,Lebanon,Salt,LBP,5 KG,4,2016,587.9588055555555
47644,47644,Lebanon,Salt,LBP,5 KG,5,2016,532.4203333333332
47645,47645,Lebanon,Salt,LBP,5 KG,6,2016,520.30839375
47646,47646,Lebanon,Salt,LBP,5 KG,7,2016,604.1371235294117
47647,47647,Lebanon,Salt,LBP,5 KG,8,2016,535.9431470588235
47648,47648,Lebanon,Salt,LBP,5 KG,9,2016,532.4243125
47649,47649,Lebanon,Salt,LBP,5 KG,10,2016,570.2686523809524
47650,47650,Lebanon,Salt,LBP,5 KG,11,2016,594.8058304347826
47651,47651,Lebanon,Salt,LBP,5 KG,12,2016,552.2822631578947
47652,47652,Lebanon,Spinach,LBP,5 KG,1,2015,1576.3703666666668
47653,47653,Lebanon,Spinach,LBP,5 KG,2,2015,1594.8263875
47654,47654,Lebanon,Spinach,LBP,5 KG,3,2015,1604.53125
47655,47655,Lebanon,Spinach,LBP,5 KG,4,2015,1345.3125
47656,47656,Lebanon,Spinach,LBP,5 KG,5,2015,1419.2708375
47657,47657,Lebanon,Spinach,LBP,5 KG,6,2015,1257.857142857143
47658,47658,Lebanon,Spinach,LBP,5 KG,7,2015,1916.666675
47659,47659,Lebanon,Spinach,LBP,5 KG,8,2015,3455.0
47660,47660,Lebanon,Spinach,LBP,5 KG,9,2015,1727.7777666666668
47661,47661,Lebanon,Spinach,LBP,5 KG,10,2015,1496.25
47662,47662,Lebanon,Spinach,LBP,5 KG,11,2015,1614.135811111111
47663,47663,Lebanon,Spinach,LBP,5 KG,12,2015,1466.4814777777779
47664,47664,Lebanon,Spinach,LBP,5 KG,1,2016,1516.0
47665,47665,Lebanon,Spinach,LBP,5 KG,2,2016,1500.9259333333332
47666,47666,Lebanon,Spinach,LBP,5 KG,3,2016,1217.2619
47667,47667,Lebanon,Spinach,LBP,5 KG,4,2016,1210.7142857142858
47668,47668,Lebanon,Spinach,LBP,5 KG,5,2016,1133.9285714285713
47669,47669,Lebanon,Spinach,LBP,5 KG,6,2016,1642.857142857143
47670,47670,Lebanon,Spinach,LBP,5 KG,7,2016,1802.0833333333333
47671,47671,Lebanon,Spinach,LBP,5 KG,8,2016,1670.0
47672,47672,Lebanon,Spinach,LBP,5 KG,9,2016,1650.0
47673,47673,Lebanon,Spinach,LBP,5 KG,10,2016,1479.1666666666667
47674,47674,Lebanon,Spinach,LBP,5 KG,11,2016,1623.33334
47675,47675,Lebanon,Spinach,LBP,5 KG,12,2016,1856.25
47676,47676,Lebanon,Sugar,LBP,5 KG,1,2012,UNKNOWN
47677,47677,Lebanon,Sugar,LBP,5 KG,2,2012,UNKNOWN
47678,47678,Lebanon,Sugar,LBP,5 KG,3,2012,UNKNOWN
47679,47679,Lebanon,Sugar,LBP,5 KG,4,2012,UNKNOWN
47680,47680,Lebanon,Sugar,LBP,5 KG,5,2012,UNKNOWN
47681,47681,Lebanon,Sugar,LBP,5 KG,6,2012,UNKNOWN
47682,47682,Lebanon,Sugar,LBP,5 KG,7,2012,UNKNOWN
47683,47683,Lebanon,Sugar,LBP,5 KG,8,2012,1497.13045
47684,47684,Lebanon,Sugar,LBP,5 KG,9,2012,1483.36955
47685,47685,Lebanon,Sugar,LBP,5 KG,10,2012,1512.8561499999998
47686,47686,Lebanon,Sugar,LBP,5 KG,11,2012,1523.419288888889
47687,47687,Lebanon,Sugar,LBP,5 KG,12,2012,1567.9914416666668
47688,47688,Lebanon,Sugar,LBP,5 KG,1,2013,1521.3368076923075
47689,47689,Lebanon,Sugar,LBP,5 KG,2,2013,1511.0445916666667
47690,47690,Lebanon,Sugar,LBP,5 KG,3,2013,1479.4342642857143
47691,47691,Lebanon,Sugar,LBP,5 KG,4,2013,1605.3663642857143
47692,47692,Lebanon,Sugar,LBP,5 KG,5,2013,1567.4517777777778
47693,47693,Lebanon,Sugar,LBP,5 KG,6,2013,1425.5941769230772
47694,47694,Lebanon,Sugar,LBP,5 KG,7,2013,1466.0973133333332
47695,47695,Lebanon,Sugar,LBP,5 KG,8,2013,1424.5104764705884
47696,47696,Lebanon,Sugar,LBP,5 KG,9,2013,1417.0821
47697,47697,Lebanon,Sugar,LBP,5 KG,10,2013,1579.7769375000003
47698,47698,Lebanon,Sugar,LBP,5 KG,11,2013,1410.170625
47699,47699,Lebanon,Sugar,LBP,5 KG,12,2013,1508.3926888888886
47700,47700,Lebanon,Sugar,LBP,5 KG,1,2014,1371.3546555555558
47701,47701,Lebanon,Sugar,LBP,5 KG,2,2014,1445.908585714286
47702,47702,Lebanon,Sugar,LBP,5 KG,3,2014,1347.3177538461537
47703,47703,Lebanon,Sugar,LBP,5 KG,4,2014,1367.3791352941175
47704,47704,Lebanon,Sugar,LBP,5 KG,5,2014,1276.503665
47705,47705,Lebanon,Sugar,LBP,5 KG,6,2014,1279.4638318181817
47706,47706,Lebanon,Sugar,LBP,5 KG,7,2014,1296.4958
47707,47707,Lebanon,Sugar,LBP,5 KG,8,2014,1299.0998260869567
47708,47708,Lebanon,Sugar,LBP,5 KG,9,2014,1205.48058
47709,47709,Lebanon,Sugar,LBP,5 KG,10,2014,1255.2756999999997
47710,47710,Lebanon,Sugar,LBP,5 KG,11,2014,1244.4436333333333
47711,47711,Lebanon,Sugar,LBP,5 KG,12,2014,1240.7416142857144
47712,47712,Lebanon,Sugar,LBP,5 KG,1,2015,1088.3725200000001
47713,47713,Lebanon,Sugar,LBP,5 KG,2,2015,1051.2428235294117
47714,47714,Lebanon,Sugar,LBP,5 KG,3,2015,1022.1682777777777
47715,47715,Lebanon,Sugar,LBP,5 KG,4,2015,1001.0798466666668
47716,47716,Lebanon,Sugar,LBP,5 KG,5,2015,1035.2991125
47717,47717,Lebanon,Sugar,LBP,5 KG,6,2015,979.5287818181819
47718,47718,Lebanon,Sugar,LBP,5 KG,7,2015,1026.909090909091
47719,47719,Lebanon,Sugar,LBP,5 KG,8,2015,942.7498363636365
47720,47720,Lebanon,Sugar,LBP,5 KG,9,2015,993.9733055555557
47721,47721,Lebanon,Sugar,LBP,5 KG,10,2015,989.396925
47722,47722,Lebanon,Sugar,LBP,5 KG,11,2015,955.2572388888889
47723,47723,Lebanon,Sugar,LBP,5 KG,12,2015,968.2590210526315
47724,47724,Lebanon,Sugar,LBP,5 KG,1,2016,995.434317647059
47725,47725,Lebanon,Sugar,LBP,5 KG,2,2016,987.8779523809525
47726,47726,Lebanon,Sugar,LBP,5 KG,3,2016,988.9467349999999
47727,47727,Lebanon,Sugar,LBP,5 KG,4,2016,974.0844833333332
47728,47728,Lebanon,Sugar,LBP,5 KG,5,2016,1001.745538888889
47729,47729,Lebanon,Sugar,LBP,5 KG,6,2016,1045.43650625
47730,47730,Lebanon,Sugar,LBP,5 KG,7,2016,1131.0717470588233
47731,47731,Lebanon,Sugar,LBP,5 KG,8,2016,1114.3699352941176
47732,47732,Lebanon,Sugar,LBP,5 KG,9,2016,1149.1820266666666
47733,47733,Lebanon,Sugar,LBP,5 KG,10,2016,1221.5231952380952
47734,47734,Lebanon,Sugar,LBP,5 KG,11,2016,1276.067156521739
47735,47735,Lebanon,Sugar,LBP,5 KG,12,2016,1237.5397315789476
47736,47736,Lebanon,Tomatoes (paste),LBP,5 KG,1,2013,UNKNOWN
47737,47737,Lebanon,Tomatoes (paste),LBP,5 KG,2,2013,UNKNOWN
47738,47738,Lebanon,Tomatoes (paste),LBP,5 KG,3,2013,UNKNOWN
47739,47739,Lebanon,Tomatoes (paste),LBP,5 KG,4,2013,UNKNOWN
47740,47740,Lebanon,Tomatoes (paste),LBP,5 KG,5,2013,UNKNOWN
47741,47741,Lebanon,Tomatoes (paste),LBP,5 KG,6,2013,UNKNOWN
47742,47742,Lebanon,Tomatoes (paste),LBP,5 KG,7,2013,UNKNOWN
47743,47743,Lebanon,Tomatoes (paste),LBP,5 KG,8,2013,UNKNOWN
47744,47744,Lebanon,Tomatoes (paste),LBP,5 KG,9,2013,2594.86605
47745,47745,Lebanon,Tomatoes (paste),LBP,5 KG,10,2013,3029.35924
47746,47746,Lebanon,Tomatoes (paste),LBP,5 KG,11,2013,3341.1677999999997
47747,47747,Lebanon,Tomatoes (paste),LBP,5 KG,12,2013,3043.5439499999998
47748,47748,Lebanon,Tomatoes (paste),LBP,5 KG,1,2014,3230.2838117647057
47749,47749,Lebanon,Tomatoes (paste),LBP,5 KG,2,2014,3163.4803928571428
47750,47750,Lebanon,Tomatoes (paste),LBP,5 KG,3,2014,2979.930730769231
47751,47751,Lebanon,Tomatoes (paste),LBP,5 KG,4,2014,2992.6194375
47752,47752,Lebanon,Tomatoes (paste),LBP,5 KG,5,2014,2561.4273736842106
47753,47753,Lebanon,Tomatoes (paste),LBP,5 KG,6,2014,3039.100761904762
47754,47754,Lebanon,Tomatoes (paste),LBP,5 KG,7,2014,2928.8693200000002
47755,47755,Lebanon,Tomatoes (paste),LBP,5 KG,8,2014,2908.1896681818184
47756,47756,Lebanon,Tomatoes (paste),LBP,5 KG,9,2014,2879.247757894737
47757,47757,Lebanon,Tomatoes (paste),LBP,5 KG,10,2014,2547.70196
47758,47758,Lebanon,Tomatoes (paste),LBP,5 KG,11,2014,2467.82054
47759,47759,Lebanon,Tomatoes (paste),LBP,5 KG,12,2014,2534.520385
47760,47760,Lebanon,Tomatoes (paste),LBP,5 KG,1,2015,2852.9235866666663
47761,47761,Lebanon,Tomatoes (paste),LBP,5 KG,2,2015,2846.959282352941
47762,47762,Lebanon,Tomatoes (paste),LBP,5 KG,3,2015,2848.144005555556
47763,47763,Lebanon,Tomatoes (paste),LBP,5 KG,4,2015,2878.0098000000003
47764,47764,Lebanon,Tomatoes (paste),LBP,5 KG,5,2015,2505.78615625
47765,47765,Lebanon,Tomatoes (paste),LBP,5 KG,6,2015,2582.0184285714286
47766,47766,Lebanon,Tomatoes (paste),LBP,5 KG,7,2015,2817.2550227272727
47767,47767,Lebanon,Tomatoes (paste),LBP,5 KG,8,2015,2848.8649
47768,47768,Lebanon,Tomatoes (paste),LBP,5 KG,9,2015,2809.1723444444447
47769,47769,Lebanon,Tomatoes (paste),LBP,5 KG,10,2015,2877.8082368421055
47770,47770,Lebanon,Tomatoes (paste),LBP,5 KG,11,2015,2954.8038833333335
47771,47771,Lebanon,Tomatoes (paste),LBP,5 KG,12,2015,2848.951710526316
47772,47772,Lebanon,Tomatoes (paste),LBP,5 KG,1,2016,2888.337147058824
47773,47773,Lebanon,Tomatoes (paste),LBP,5 KG,2,2016,2915.792395238095
47774,47774,Lebanon,Tomatoes (paste),LBP,5 KG,3,2016,2866.4666599999996
47775,47775,Lebanon,Tomatoes (paste),LBP,5 KG,4,2016,2835.9764166666664
