"Indicator","Time","Value (USD/XAF)"
"Currency","2011/12/30",505.30
"Currency","2011/12/29",507.92
"Currency","2011/12/28",506.66
"Currency","2011/12/27",502.03
"Currency","2011/12/26",503.07
"Currency","2011/12/23",503.07
"Currency","2011/12/22",502.07
"Currency","2011/12/21",502.74
"Currency","2011/12/20",500.34
"Currency","2011/12/19",503.88
"Currency","2011/12/16",502.76
"Currency","2011/12/15",504.67
"Currency","2011/12/14",506.49
"Currency","2011/12/13",501.22
"Currency","2011/12/12",496.33
"Currency","2011/12/09",490.80
"Currency","2011/12/08",492.75
"Currency","2011/12/07",489.86
"Currency","2011/12/06",490.16
"Currency","2011/12/05",487.04
"Currency","2011/12/02",488.40
"Currency","2011/12/01",486.97
"Currency","2011/11/30",487.28
"Currency","2011/11/29",491.90
"Currency","2011/11/28",491.29
"Currency","2011/11/25",494.35
"Currency","2011/11/24",492.36
"Currency","2011/11/23",491.29
"Currency","2011/11/22",486.07
"Currency","2011/11/21",487.06
"Currency","2011/11/18",485.06
"Currency","2011/11/17",485.39
"Currency","2011/11/16",484.81
"Currency","2011/11/15",485.06
"Currency","2011/11/14",481.15
"Currency","2011/11/11",477.58
"Currency","2011/11/10",482.78
"Currency","2011/11/09",482.83
"Currency","2011/11/08",475.09
"Currency","2011/11/07",477.02
"Currency","2011/11/04",476.74
"Currency","2011/11/03",477.30
"Currency","2011/11/02",475.29
"Currency","2011/11/01",479.64
"Currency","2011/10/31",470.28
"Currency","2011/10/28",462.72
"Currency","2011/10/27",463.82
"Currency","2011/10/26",474.64
"Currency","2011/10/25",471.74
"Currency","2011/10/24",472.45
"Currency","2011/10/21",471.99
"Currency","2011/10/20",478.87
"Currency","2011/10/19",475.26
"Currency","2011/10/18",479.36
"Currency","2011/10/17",476.57
"Currency","2011/10/14",473.10
"Currency","2011/10/13",478.60
"Currency","2011/10/12",475.46
"Currency","2011/10/11",481.01
"Currency","2011/10/10",480.37
"Currency","2011/10/07",486.18
"Currency","2011/10/06",489.39
"Currency","2011/10/05",492.84
"Currency","2011/10/04",494.01
"Currency","2011/10/03",494.16
"Currency","2011/09/30",488.90
"Currency","2011/09/29",480.60
"Currency","2011/09/28",482.28
"Currency","2011/09/27",481.08
"Currency","2011/09/26",486.92
"Currency","2011/09/23",485.22
"Currency","2011/09/22",487.15
"Currency","2011/09/21",479.11
"Currency","2011/09/20",478.41
"Currency","2011/09/19",481.86
"Currency","2011/09/16",475.86
"Currency","2011/09/15",473.63
"Currency","2011/09/14",479.79
"Currency","2011/09/13",479.57
"Currency","2011/09/12",481.98
"Currency","2011/09/09",478.36
"Currency","2011/09/08",468.40
"Currency","2011/09/07",467.33
"Currency","2011/09/06",467.40
"Currency","2011/09/05",464.82
"Currency","2011/09/02",461.66
"Currency","2011/09/01",460.30
"Currency","2011/08/31",455.58
"Currency","2011/08/30",454.46
"Currency","2011/08/29",451.29
"Currency","2011/08/26",456.81
"Currency","2011/08/25",457.04
"Currency","2011/08/24",455.24
"Currency","2011/08/23",455.81
"Currency","2011/08/22",456.11
"Currency","2011/08/19",454.94
"Currency","2011/08/18",458.18
"Currency","2011/08/17",453.84
"Currency","2011/08/16",455.57
"Currency","2011/08/15",454.09
"Currency","2011/08/12",461.43
"Currency","2011/08/11",459.70
"Currency","2011/08/10",462.51
"Currency","2011/08/09",461.25
"Currency","2011/08/08",462.31
"Currency","2011/08/05",462.16
"Currency","2011/08/04",463.36
"Currency","2011/08/03",458.96
"Currency","2011/08/02",461.35
"Currency","2011/08/01",461.90
"Currency","2011/07/31",455.56
"Currency","2011/07/29",456.47
"Currency","2011/07/28",458.71
"Currency","2011/07/27",456.04
"Currency","2011/07/26",452.83
"Currency","2011/07/25",457.54
"Currency","2011/07/22",456.62
"Currency","2011/07/21",456.17
"Currency","2011/07/20",462.05
"Currency","2011/07/19",462.25
"Currency","2011/07/18",467.68
"Currency","2011/07/15",464.44
"Currency","2011/07/14",463.39
"Currency","2011/07/13",463.19
"Currency","2011/07/12",469.02
"Currency","2011/07/11",468.87
"Currency","2011/07/08",460.04
"Currency","2011/07/07",456.58
"Currency","2011/07/06",458.51
"Currency","2011/07/05",453.51
"Currency","2011/07/04",452.01
"Currency","2011/07/01",452.93
"Currency","2011/06/30",452.43
"Currency","2011/06/29",455.65
"Currency","2011/06/28",456.69
"Currency","2011/06/27",459.30
"Currency","2011/06/24",463.08
"Currency","2011/06/23",463.62
"Currency","2011/06/22",454.45
"Currency","2011/06/21",456.38
"Currency","2011/06/20",458.32
"Currency","2011/06/17",458.47
"Currency","2011/06/16",463.83
"Currency","2011/06/15",459.00
"Currency","2011/06/14",453.07
"Currency","2011/06/13",456.28
"Currency","2011/06/10",456.82
"Currency","2011/06/09",452.16
"Currency","2011/06/08",449.07
"Currency","2011/06/07",446.76
"Currency","2011/06/06",449.19
"Currency","2011/06/03",450.31
"Currency","2011/06/02",454.26
"Currency","2011/06/01",454.72
"Currency","2011/05/31",456.28
"Currency","2011/05/30",459.65
"Currency","2011/05/27",459.99
"Currency","2011/05/26",465.23
"Currency","2011/05/25",466.20
"Currency","2011/05/24",465.10
"Currency","2011/05/23",467.80
"Currency","2011/05/20",463.49
"Currency","2011/05/19",460.27
"Currency","2011/05/18",460.30
"Currency","2011/05/17",463.00
"Currency","2011/05/16",460.77
"Currency","2011/05/13",461.77
"Currency","2011/05/12",462.08
"Currency","2011/05/11",458.83
"Currency","2011/05/10",456.92
"Currency","2011/05/09",459.80
"Currency","2011/05/06",452.18
"Currency","2011/05/05",448.90
"Currency","2011/05/04",440.75
"Currency","2011/05/03",441.99
"Currency","2011/05/02",440.49
"Currency","2011/04/30",441.50
"Currency","2011/04/29",442.13
"Currency","2011/04/28",442.52
"Currency","2011/04/27",447.99
"Currency","2011/04/26",448.48
"Currency","2011/04/25",450.52
"Currency","2011/04/22",450.19
"Currency","2011/04/21",450.19
"Currency","2011/04/20",452.05
"Currency","2011/04/19",458.27
"Currency","2011/04/18",461.77
"Currency","2011/04/15",454.95
"Currency","2011/04/14",453.65
"Currency","2011/04/13",452.29
"Currency","2011/04/12",452.54
"Currency","2011/04/11",453.87
"Currency","2011/04/08",454.42
"Currency","2011/04/07",459.01
"Currency","2011/04/06",457.20
"Currency","2011/04/05",461.74
"Currency","2011/04/04",460.82
"Currency","2011/04/01",463.70
"Currency","2011/03/31",462.23
"Currency","2011/03/30",465.38
"Currency","2011/03/29",466.25
"Currency","2011/03/28",465.02
"Currency","2011/03/25",463.77
"Currency","2011/03/24",461.94
"Currency","2011/03/23",464.44
"Currency","2011/03/22",461.56
"Currency","2011/03/21",462.44
"Currency","2011/03/18",463.96
"Currency","2011/03/17",467.83
"Currency","2011/03/16",471.19
"Currency","2011/03/15",469.61
"Currency","2011/03/14",469.37
"Currency","2011/03/11",473.97
"Currency","2011/03/10",475.36
"Currency","2011/03/09",471.19
"Currency","2011/03/08",471.94
"Currency","2011/03/07",468.07
"Currency","2011/03/04",468.87
"Currency","2011/03/03",470.57
"Currency","2011/03/02",472.59
"Currency","2011/03/01",474.33
"Currency","2011/02/28",474.91
"Currency","2011/02/25",477.14
"Currency","2011/02/24",475.65
"Currency","2011/02/23",476.64
"Currency","2011/02/22",478.99
"Currency","2011/02/21",479.85
"Currency","2011/02/18",481.01
"Currency","2011/02/17",483.06
"Currency","2011/02/16",485.26
"Currency","2011/02/15",485.40
"Currency","2011/02/14",487.30
"Currency","2011/02/11",484.06
"Currency","2011/02/10",482.28
"Currency","2011/02/09",478.55
"Currency","2011/02/08",479.78
"Currency","2011/02/07",484.35
"Currency","2011/02/04",483.95
"Currency","2011/02/03",481.22
"Currency","2011/02/02",475.02
"Currency","2011/02/01",475.60
"Currency","2011/01/31",478.45
"Currency","2011/01/28",481.43
"Currency","2011/01/27",477.70
"Currency","2011/01/26",479.08
"Currency","2011/01/25",479.74
"Currency","2011/01/24",479.67
"Currency","2011/01/21",482.87
"Currency","2011/01/20",489.08
"Currency","2011/01/19",486.14
"Currency","2011/01/18",489.84
"Currency","2011/01/17",493.64
"Currency","2011/01/14",490.91
"Currency","2011/01/13",491.92
"Currency","2011/01/12",502.20
"Currency","2011/01/11",507.19
"Currency","2011/01/10",506.94
"Currency","2011/01/07",505.26
"Currency","2011/01/06",503.20
"Currency","2011/01/05",499.03
"Currency","2011/01/04",492.55
"Currency","2011/01/03",490.91
"Currency","2010/12/31",488.95
"Currency","2010/12/30",493.86
"Currency","2010/12/29",499.33
"Currency","2010/12/28",499.51
"Currency","2010/12/27",498.80
"Currency","2010/12/24",499.98
"Currency","2010/12/23",501.95
"Currency","2010/12/22",500.84
"Currency","2010/12/21",499.45
"Currency","2010/12/20",500.71
"Currency","2010/12/17",498.82
"Currency","2010/12/16",497.14
"Currency","2010/12/15",492.12
"Currency","2010/12/14",490.12
"Currency","2010/12/13",489.97
"Currency","2010/12/10",496.14
"Currency","2010/12/09",497.80
"Currency","2010/12/08",496.39
"Currency","2010/12/07",491.55
"Currency","2010/12/06",493.70
"Currency","2010/12/03",490.16
"Currency","2010/12/02",498.08
"Currency","2010/12/01",502.14
"Currency","2010/11/30",503.90
"Currency","2010/11/29",501.18
"Currency","2010/11/26",496.35
"Currency","2010/11/25",490.52
"Currency","2010/11/24",489.77
"Currency","2010/11/23",488.29
"Currency","2010/11/22",482.00
"Currency","2010/11/19",480.15
"Currency","2010/11/18",482.25
"Currency","2010/11/17",484.40
"Currency","2010/11/16",483.95
"Currency","2010/11/15",482.49
"Currency","2010/11/12",478.71
"Currency","2010/11/11",479.86
"Currency","2010/11/10",478.85
"Currency","2010/11/09",471.48
"Currency","2010/11/08",471.89
"Currency","2010/11/05",467.47
"Currency","2010/11/04",461.14
"Currency","2010/11/03",468.07
"Currency","2010/11/02",467.68
"Currency","2010/11/01",472.31
"Currency","2010/10/31",470.22
"Currency","2010/10/29",471.94
"Currency","2010/10/28",471.89
"Currency","2010/10/27",476.05
"Currency","2010/10/26",472.98
"Currency","2010/10/25",469.26
"Currency","2010/10/22",471.08
"Currency","2010/10/21",468.47
"Currency","2010/10/20",469.59
"Currency","2010/10/19",475.69
"Currency","2010/10/18",469.64
"Currency","2010/10/15",468.15
"Currency","2010/10/14",465.72
"Currency","2010/10/13",469.86
"Currency","2010/10/12",474.14
"Currency","2010/10/11",472.11
"Currency","2010/10/08",470.81
"Currency","2010/10/07",470.54
"Currency","2010/10/06",472.26
"Currency","2010/10/05",473.97
"Currency","2010/10/04",479.44
"Currency","2010/10/01",477.18
"Currency","2010/09/30",480.48
"Currency","2010/09/29",482.35
"Currency","2010/09/28",484.24
"Currency","2010/09/27",486.95
"Currency","2010/09/24",486.75
"Currency","2010/09/23",491.98
"Currency","2010/09/22",489.10
"Currency","2010/09/21",499.49
"Currency","2010/09/20",501.32
"Currency","2010/09/17",502.82
"Currency","2010/09/16",500.67
"Currency","2010/09/15",503.44
"Currency","2010/09/14",505.49
"Currency","2010/09/13",509.69
"Currency","2010/09/10",515.44
"Currency","2010/09/09",514.96
"Currency","2010/09/08",514.67
"Currency","2010/09/07",515.42
"Currency","2010/09/06",509.32
"Currency","2010/09/03",509.97
"Currency","2010/09/02",511.34
"Currency","2010/09/01",511.66
"Currency","2010/08/31",516.11
"Currency","2010/08/30",517.03
"Currency","2010/08/27",515.73
"Currency","2010/08/26",514.94
"Currency","2010/08/25",519.48
"Currency","2010/08/24",517.19
"Currency","2010/08/23",518.27
"Currency","2010/08/20",517.09
"Currency","2010/08/19",509.83
"Currency","2010/08/18",510.31
"Currency","2010/08/17",509.67
"Currency","2010/08/16",510.67
"Currency","2010/08/13",514.03
"Currency","2010/08/12",510.69
"Currency","2010/08/11",508.49
"Currency","2010/08/10",501.20
"Currency","2010/08/09",495.24
"Currency","2010/08/06",493.49
"Currency","2010/08/05",498.61
"Currency","2010/08/04",499.05
"Currency","2010/08/03",496.12
"Currency","2010/08/02",497.48
"Currency","2010/07/31",504.53
"Currency","2010/07/30",503.49
"Currency","2010/07/29",501.30
"Currency","2010/07/28",504.00
"Currency","2010/07/27",505.18
"Currency","2010/07/26",507.07
"Currency","2010/07/23",511.74
"Currency","2010/07/22",508.19
"Currency","2010/07/21",511.74
"Currency","2010/07/20",509.12
"Currency","2010/07/19",505.84
"Currency","2010/07/16",506.45
"Currency","2010/07/15",508.75
"Currency","2010/07/14",515.30
"Currency","2010/07/13",517.74
"Currency","2010/07/12",521.22
"Currency","2010/07/09",519.22
"Currency","2010/07/08",517.31
"Currency","2010/07/07",519.24
"Currency","2010/07/06",518.64
"Currency","2010/07/05",523.44
"Currency","2010/07/02",520.53
"Currency","2010/07/01",526.66
"Currency","2010/06/30",535.51
"Currency","2010/06/29",538.64
"Currency","2010/06/28",531.87
"Currency","2010/06/25",533.64
"Currency","2010/06/24",532.60
"Currency","2010/06/23",535.93
"Currency","2010/06/22",534.08
"Currency","2010/06/21",529.85
"Currency","2010/06/18",529.72
"Currency","2010/06/17",530.92
"Currency","2010/06/16",532.58
"Currency","2010/06/15",532.95
"Currency","2010/06/14",534.29
"Currency","2010/06/11",542.40
"Currency","2010/06/10",541.84
"Currency","2010/06/09",544.04
"Currency","2010/06/08",549.01
"Currency","2010/06/07",549.83
"Currency","2010/06/04",544.99
"Currency","2010/06/03",537.47
"Currency","2010/06/02",537.60
"Currency","2010/06/01",533.84
"Currency","2010/05/31",534.58
"Currency","2010/05/28",531.93
"Currency","2010/05/27",534.82
"Currency","2010/05/26",536.76
"Currency","2010/05/25",535.78
"Currency","2010/05/24",529.93
"Currency","2010/05/21",522.38
"Currency","2010/05/20",531.80
"Currency","2010/05/19",531.72
"Currency","2010/05/18",530.13
"Currency","2010/05/17",531.76
"Currency","2010/05/14",527.93
"Currency","2010/05/13",522.00
"Currency","2010/05/12",517.29
"Currency","2010/05/11",516.88
"Currency","2010/05/10",510.89
"Currency","2010/05/07",518.52
"Currency","2010/05/06",516.11
"Currency","2010/05/05",509.87
"Currency","2010/05/04",503.30
"Currency","2010/05/03",497.88
"Currency","2010/04/30",493.33
"Currency","2010/04/29",495.28
"Currency","2010/04/28",496.78
"Currency","2010/04/27",492.62
"Currency","2010/04/26",492.31
"Currency","2010/04/23",490.96
"Currency","2010/04/22",493.14
"Currency","2010/04/21",489.77
"Currency","2010/04/20",487.28
"Currency","2010/04/19",487.12
"Currency","2010/04/16",485.62
"Currency","2010/04/15",483.53
"Currency","2010/04/14",481.38
"Currency","2010/04/13",483.65
"Currency","2010/04/12",482.03
"Currency","2010/04/09",487.86
"Currency","2010/04/08",491.11
"Currency","2010/04/07",491.55
"Currency","2010/04/06",490.12
"Currency","2010/04/05",485.66
"Currency","2010/04/02",484.54
"Currency","2010/04/01",484.54
"Currency","2010/03/31",484.78
"Currency","2010/03/30",488.71
"Currency","2010/03/29",486.94
"Currency","2010/03/26",489.57
"Currency","2010/03/25",491.61
"Currency","2010/03/24",491.42
"Currency","2010/03/23",484.72
"Currency","2010/03/22",484.79
"Currency","2010/03/19",484.88
"Currency","2010/03/18",482.25
"Currency","2010/03/17",477.44
"Currency","2010/03/16",476.78
"Currency","2010/03/15",480.50
"Currency","2010/03/12",476.83
"Currency","2010/03/11",479.71
"Currency","2010/03/10",480.04
"Currency","2010/03/09",482.96
"Currency","2010/03/08",480.46
"Currency","2010/03/05",482.03
"Currency","2010/03/04",482.07
"Currency","2010/03/03",479.15
"Currency","2010/03/02",483.74
"Currency","2010/03/01",486.66
"Currency","2010/02/28",480.24
"Currency","2010/02/26",480.66
"Currency","2010/02/25",485.06
"Currency","2010/02/24",482.07
"Currency","2010/02/23",483.37
"Currency","2010/02/22",482.64
"Currency","2010/02/19",485.44
"Currency","2010/02/18",481.41
"Currency","2010/02/17",480.39
"Currency","2010/02/16",478.73
"Currency","2010/02/15",482.48
"Currency","2010/02/12",481.96
"Currency","2010/02/11",482.10
"Currency","2010/02/10",478.85
"Currency","2010/02/09",477.56
"Currency","2010/02/08",478.76
"Currency","2010/02/05",479.83
"Currency","2010/02/04",476.02
"Currency","2010/02/03",471.45
"Currency","2010/02/02",470.16
"Currency","2010/02/01",472.06
"Currency","2010/01/31",472.93
"Currency","2010/01/29",471.92
"Currency","2010/01/28",469.88
"Currency","2010/01/27",467.17
"Currency","2010/01/26",466.62
"Currency","2010/01/25",463.37
"Currency","2010/01/22",464.26
"Currency","2010/01/21",466.70
"Currency","2010/01/20",464.70
"Currency","2010/01/19",459.30
"Currency","2010/01/18",456.01
"Currency","2010/01/15",456.52
"Currency","2010/01/14",453.19
"Currency","2010/01/13",452.13
"Currency","2010/01/12",451.14
"Currency","2010/01/11",450.93
"Currency","2010/01/08",457.89
"Currency","2010/01/07",457.86
"Currency","2010/01/06",455.92
"Currency","2010/01/05",455.00
"Currency","2010/01/04",454.31
"Currency","2010/01/01",457.19
"Currency","2009/12/31",457.19
"Currency","2009/12/30",458.67
"Currency","2009/12/29",455.32
"Currency","2009/12/28",455.82
"Currency","2009/12/25",456.89
"Currency","2009/12/24",456.89
"Currency","2009/12/23",457.67
"Currency","2009/12/22",460.90
"Currency","2009/12/21",458.24
"Currency","2009/12/18",459.45
"Currency","2009/12/17",457.17
"Currency","2009/12/16",449.91
"Currency","2009/12/15",450.62
"Currency","2009/12/14",447.61
"Currency","2009/12/11",448.61
"Currency","2009/12/10",445.62
"Currency","2009/12/09",444.85
"Currency","2009/12/08",445.16
"Currency","2009/12/07",442.36
"Currency","2009/12/04",440.56
"Currency","2009/12/03",434.76
"Currency","2009/12/02",435.11
"Currency","2009/12/01",434.59
"Currency","2009/11/30",436.91
"Currency","2009/11/27",437.96
"Currency","2009/11/26",437.68
"Currency","2009/11/25",435.72
"Currency","2009/11/24",438.84
"Currency","2009/11/23",437.88
"Currency","2009/11/20",441.82
"Currency","2009/11/19",441.46
"Currency","2009/11/18",438.22
"Currency","2009/11/17",442.00
"Currency","2009/11/16",437.93
"Currency","2009/11/13",440.60
"Currency","2009/11/12",440.75
"Currency","2009/11/11",437.64
"Currency","2009/11/10",438.24
"Currency","2009/11/09",437.11
"Currency","2009/11/06",441.09
"Currency","2009/11/05",440.58
"Currency","2009/11/04",442.15
"Currency","2009/11/03",446.91
"Currency","2009/11/02",442.69
"Currency","2009/10/31",442.92
"Currency","2009/10/30",444.58
"Currency","2009/10/29",442.66
"Currency","2009/10/28",444.31
"Currency","2009/10/27",442.60
"Currency","2009/10/26",439.01
"Currency","2009/10/23",436.78
"Currency","2009/10/22",437.08
"Currency","2009/10/21",437.31
"Currency","2009/10/20",438.97
"Currency","2009/10/19",438.92
"Currency","2009/10/16",440.93
"Currency","2009/10/15",439.07
"Currency","2009/10/14",440.19
"Currency","2009/10/13",442.46
"Currency","2009/10/12",442.93
"Currency","2009/10/09",444.49
"Currency","2009/10/08",444.31
"Currency","2009/10/07",446.79
"Currency","2009/10/06",444.79
"Currency","2009/10/05",448.42
"Currency","2009/10/02",449.13
"Currency","2009/10/01",450.47
"Currency","2009/09/30",448.76
"Currency","2009/09/29",451.03
"Currency","2009/09/28",448.38
"Currency","2009/09/25",446.50
"Currency","2009/09/24",446.01
"Currency","2009/09/23",443.81
"Currency","2009/09/22",443.43
"Currency","2009/09/21",447.55
"Currency","2009/09/18",445.54
"Currency","2009/09/17",444.88
"Currency","2009/09/16",446.60
"Currency","2009/09/15",449.33
"Currency","2009/09/14",448.34
"Currency","2009/09/11",448.90
"Currency","2009/09/10",450.38
"Currency","2009/09/09",449.85
"Currency","2009/09/08",451.93
"Currency","2009/09/07",457.55
"Currency","2009/09/04",460.85
"Currency","2009/09/03",460.04
"Currency","2009/09/02",460.70
"Currency","2009/09/01",458.59
"Currency","2009/08/31",457.09
"Currency","2009/08/28",456.36
"Currency","2009/08/27",461.04
"Currency","2009/08/26",460.91
"Currency","2009/08/25",457.79
"Currency","2009/08/24",458.07
"Currency","2009/08/21",458.67
"Currency","2009/08/20",460.78
"Currency","2009/08/19",461.34
"Currency","2009/08/18",465.10
"Currency","2009/08/17",466.16
"Currency","2009/08/14",460.78
"Currency","2009/08/13",458.92
"Currency","2009/08/12",461.53
"Currency","2009/08/11",463.85
"Currency","2009/08/10",463.13
"Currency","2009/08/07",461.68
"Currency","2009/08/06",456.58
"Currency","2009/08/05",455.96
"Currency","2009/08/04",455.60
"Currency","2009/08/03",455.02
"Currency","2009/07/31",462.67
"Currency","2009/07/30",466.45
"Currency","2009/07/29",466.49
"Currency","2009/07/28",462.64
"Currency","2009/07/27",461.25
"Currency","2009/07/24",461.92
"Currency","2009/07/23",460.36
"Currency","2009/07/22",461.68
"Currency","2009/07/21",461.08
"Currency","2009/07/20",461.53
"Currency","2009/07/17",464.87
"Currency","2009/07/16",464.74
"Currency","2009/07/15",465.72
"Currency","2009/07/14",470.40
"Currency","2009/07/13",470.25
"Currency","2009/07/10",470.50
"Currency","2009/07/09",469.26
"Currency","2009/07/08",471.96
"Currency","2009/07/07",468.49
"Currency","2009/07/06",471.18
"Currency","2009/07/03",468.45
"Currency","2009/07/02",467.95
"Currency","2009/07/01",464.19
"Currency","2009/06/30",467.65
"Currency","2009/06/29",466.59
"Currency","2009/06/26",466.22
"Currency","2009/06/25",471.72
"Currency","2009/06/24",467.48
"Currency","2009/06/23",468.25
"Currency","2009/06/22",472.59
"Currency","2009/06/19",471.01
"Currency","2009/06/18",469.83
"Currency","2009/06/17",473.12
"Currency","2009/06/16",472.23
"Currency","2009/06/15",474.14
"Currency","2009/06/12",468.65
"Currency","2009/06/11",466.16
"Currency","2009/06/10",468.32
"Currency","2009/06/09",468.39
"Currency","2009/06/08",473.32
"Currency","2009/06/05",468.27
"Currency","2009/06/04",462.31
"Currency","2009/06/03",462.31
"Currency","2009/06/02",458.75
"Currency","2009/06/01",463.34
"Currency","2009/05/31",455.13
"Currency","2009/05/29",463.42
"Currency","2009/05/28",470.49
"Currency","2009/05/27",470.91
"Currency","2009/05/26",468.99
"Currency","2009/05/25",468.29
"Currency","2009/05/22",468.89
"Currency","2009/05/21",476.41
"Currency","2009/05/20",475.93
"Currency","2009/05/19",481.91
"Currency","2009/05/18",486.18
"Currency","2009/05/15",482.49
"Currency","2009/05/14",482.72
"Currency","2009/05/13",482.21
"Currency","2009/05/12",480.71
"Currency","2009/05/11",481.52
"Currency","2009/05/08",486.45
"Currency","2009/05/07",489.00
"Currency","2009/05/06",493.20
"Currency","2009/05/05",491.40
"Currency","2009/05/04",491.61
"Currency","2009/05/01",494.95
"Currency","2009/04/30",495.02
"Currency","2009/04/29",494.40
"Currency","2009/04/28",501.59
"Currency","2009/04/27",499.66
"Currency","2009/04/24",495.00
"Currency","2009/04/23",502.78
"Currency","2009/04/22",504.02
"Currency","2009/04/21",506.31
"Currency","2009/04/20",507.68
"Currency","2009/04/17",502.88
"Currency","2009/04/16",497.33
"Currency","2009/04/15",497.78
"Currency","2009/04/14",494.81
"Currency","2009/04/13",492.47
"Currency","2009/04/10",496.65
"Currency","2009/04/09",496.65
"Currency","2009/04/08",495.81
"Currency","2009/04/07",494.22
"Currency","2009/04/06",489.30
"Currency","2009/04/03",488.62
"Currency","2009/04/02",487.97
"Currency","2009/04/01",495.86
"Currency","2009/03/31",494.05
"Currency","2009/03/30",498.25
"Currency","2009/03/27",492.97
"Currency","2009/03/26",483.76
"Currency","2009/03/25",484.47
"Currency","2009/03/24",485.05
"Currency","2009/03/23",483.45
"Currency","2009/03/20",483.54
"Currency","2009/03/19",477.77
"Currency","2009/03/18",500.34
"Currency","2009/03/17",505.69
"Currency","2009/03/16",504.71
"Currency","2009/03/13",508.84
"Currency","2009/03/12",512.56
"Currency","2009/03/11",513.53
"Currency","2009/03/10",514.41
"Currency","2009/03/09",519.11
"Currency","2009/03/06",518.11
"Currency","2009/03/05",522.75
"Currency","2009/03/04",522.32
"Currency","2009/03/03",522.07
"Currency","2009/03/02",521.03
"Currency","2009/02/27",516.48
"Currency","2009/02/26",514.45
"Currency","2009/02/25",516.68
"Currency","2009/02/24",514.45
"Currency","2009/02/23",515.14
"Currency","2009/02/20",519.96
"Currency","2009/02/19",516.88
"Currency","2009/02/18",523.48
"Currency","2009/02/17",521.65
"Currency","2009/02/16",512.58
"Currency","2009/02/13",508.11
"Currency","2009/02/12",513.44
"Currency","2009/02/11",508.43
"Currency","2009/02/10",503.09
"Currency","2009/02/09",501.89
"Currency","2009/02/06",510.37
"Currency","2009/02/05",510.92
"Currency","2009/02/04",509.20
"Currency","2009/02/03",505.80
"Currency","2009/02/02",512.24
"Currency","2009/01/30",511.86
"Currency","2009/01/29",501.51
"Currency","2009/01/28",496.03
"Currency","2009/01/27",498.01
"Currency","2009/01/26",499.49
"Currency","2009/01/23",512.84
"Currency","2009/01/22",506.14
"Currency","2009/01/21",509.46
"Currency","2009/01/20",508.00
"Currency","2009/01/19",498.75
"Currency","2009/01/16",495.02
"Currency","2009/01/15",502.11
"Currency","2009/01/14",498.29
"Currency","2009/01/13",497.84
"Currency","2009/01/12",491.29
"Currency","2009/01/09",485.57
"Currency","2009/01/08",478.17
"Currency","2009/01/07",480.64
"Currency","2009/01/06",490.16
"Currency","2009/01/05",481.13
"Currency","2009/01/02",470.76
"Currency","2009/01/01",471.89
"Currency","2008/12/31",471.89
"Currency","2008/12/30",463.75
"Currency","2008/12/29",460.77
"Currency","2008/12/26",466.74
"Currency","2008/12/25",468.99
"Currency","2008/12/24",468.99
"Currency","2008/12/23",470.49
"Currency","2008/12/22",471.18
"Currency","2008/12/19",470.81
"Currency","2008/12/18",453.05
"Currency","2008/12/17",457.87
"Currency","2008/12/16",476.69
"Currency","2008/12/15",479.79
"Currency","2008/12/12",490.58
"Currency","2008/12/11",495.77
"Currency","2008/12/10",505.06
"Currency","2008/12/09",508.69
"Currency","2008/12/08",507.33
"Currency","2008/12/05",517.43
"Currency","2008/12/04",514.96
"Currency","2008/12/03",516.88
"Currency","2008/12/02",515.83
"Currency","2008/12/01",520.78
"Currency","2008/11/28",516.94
"Currency","2008/11/27",509.46
"Currency","2008/11/26",508.79
"Currency","2008/11/25",505.04
"Currency","2008/11/24",511.30
"Currency","2008/11/21",524.36
"Currency","2008/11/20",523.78
"Currency","2008/11/19",518.37
"Currency","2008/11/18",518.74
"Currency","2008/11/17",518.87
"Currency","2008/11/14",517.37
"Currency","2008/11/13",521.90
"Currency","2008/11/12",523.82
"Currency","2008/11/11",522.84
"Currency","2008/11/10",511.72
"Currency","2008/11/07",513.04
"Currency","2008/11/06",513.08
"Currency","2008/11/05",502.36
"Currency","2008/11/04",505.84
"Currency","2008/11/03",514.11
"Currency","2008/10/31",517.29
"Currency","2008/10/30",510.45
"Currency","2008/10/29",510.43
"Currency","2008/10/28",525.81
"Currency","2008/10/27",526.91
"Currency","2008/10/24",515.04
"Currency","2008/10/23",509.14
"Currency","2008/10/22",508.21
"Currency","2008/10/21",497.44
"Currency","2008/10/20",492.92
"Currency","2008/10/17",487.64
"Currency","2008/10/16",489.33
"Currency","2008/10/15",482.97
"Currency","2008/10/14",481.20
"Currency","2008/10/13",482.80
"Currency","2008/10/10",485.67
"Currency","2008/10/09",480.57
"Currency","2008/10/08",480.71
"Currency","2008/10/07",480.99
"Currency","2008/10/06",485.93
"Currency","2008/10/03",475.07
"Currency","2008/10/02",475.24
"Currency","2008/10/01",468.47
"Currency","2008/09/30",466.99
"Currency","2008/09/29",454.43
"Currency","2008/09/26",449.08
"Currency","2008/09/25",447.18
"Currency","2008/09/24",447.30
"Currency","2008/09/23",445.42
"Currency","2008/09/22",448.16
"Currency","2008/09/19",455.30
"Currency","2008/09/18",456.28
"Currency","2008/09/17",462.15
"Currency","2008/09/16",464.50
"Currency","2008/09/15",462.28
"Currency","2008/09/12",462.77
"Currency","2008/09/11",471.14
"Currency","2008/09/10",466.69
"Currency","2008/09/09",464.11
"Currency","2008/09/08",461.76
