"Indicator","Time","Value (USD/COP)"
"Currency","2009/11/11",1964.00
"Currency","2009/11/10",1969.50
"Currency","2009/11/09",1981.00
"Currency","2009/11/06",1981.00
"Currency","2009/11/05",1963.00
"Currency","2009/11/04",1955.00
"Currency","2009/11/03",1987.00
"Currency","2009/11/02",1979.00
"Currency","2009/10/30",1945.20
"Currency","2009/10/29",1979.00
"Currency","2009/10/28",1955.40
"Currency","2009/10/27",1917.50
"Currency","2009/10/26",1941.00
"Currency","2009/10/23",1890.50
"Currency","2009/10/22",1914.00
"Currency","2009/10/21",1925.00
"Currency","2009/10/20",1865.00
"Currency","2009/10/19",1839.00
"Currency","2009/10/16",1845.00
"Currency","2009/10/15",1845.00
"Currency","2009/10/14",1833.00
"Currency","2009/10/13",1810.00
"Currency","2009/10/12",1826.60
"Currency","2009/10/09",1855.00
"Currency","2009/10/08",1857.00
"Currency","2009/10/07",1894.00
"Currency","2009/10/06",1891.50
"Currency","2009/10/05",1919.00
"Currency","2009/10/02",1883.60
"Currency","2009/10/01",1887.20
"Currency","2009/09/30",1924.00
"Currency","2009/09/29",1890.00
"Currency","2009/09/28",1884.40
"Currency","2009/09/25",1889.30
"Currency","2009/09/24",1894.70
"Currency","2009/09/23",1912.00
"Currency","2009/09/22",1916.00
"Currency","2009/09/21",1915.70
"Currency","2009/09/18",1955.00
"Currency","2009/09/17",1922.60
"Currency","2009/09/16",1989.00
"Currency","2009/09/15",1958.40
"Currency","2009/09/14",1981.00
"Currency","2009/09/11",1981.00
"Currency","2009/09/10",1992.00
"Currency","2009/09/09",2009.00
"Currency","2009/09/08",2022.00
"Currency","2009/09/07",1983.80
"Currency","2009/09/04",2022.00
"Currency","2009/09/03",2022.00
"Currency","2009/09/02",2080.00
"Currency","2009/09/01",2074.00
"Currency","2009/08/31",2053.00
"Currency","2009/08/28",2016.40
"Currency","2009/08/27",2040.00
"Currency","2009/08/26",2043.00
"Currency","2009/08/25",1969.80
"Currency","2009/08/24",1967.80
"Currency","2009/08/21",1994.00
"Currency","2009/08/20",2010.00
"Currency","2009/08/19",1983.80
"Currency","2009/08/18",2036.00
"Currency","2009/08/17",2012.00
"Currency","2009/08/14",2004.00
"Currency","2009/08/13",2003.00
"Currency","2009/08/12",2016.00
"Currency","2009/08/11",2027.00
"Currency","2009/08/10",2027.00
"Currency","2009/08/07",2007.00
"Currency","2009/08/06",2006.00
"Currency","2009/08/05",2044.00
"Currency","2009/08/04",2044.00
"Currency","2009/08/03",2044.00
"Currency","2009/07/31",2009.90
"Currency","2009/07/30",2044.00
"Currency","2009/07/29",2080.00
"Currency","2009/07/28",2025.00
"Currency","2009/07/27",1990.00
"Currency","2009/07/24",1919.30
"Currency","2009/07/23",1950.00
"Currency","2009/07/22",1985.00
"Currency","2009/07/21",1984.00
"Currency","2009/07/20",2005.00
"Currency","2009/07/17",1985.90
"Currency","2009/07/16",1978.80
"Currency","2009/07/15",2012.70
"Currency","2009/07/14",2035.60
"Currency","2009/07/13",2060.80
"Currency","2009/07/10",2073.20
"Currency","2009/07/09",2060.40
"Currency","2009/07/08",2062.00
"Currency","2009/07/07",2070.00
"Currency","2009/07/06",2052.70
"Currency","2009/07/03",2063.50
"Currency","2009/07/02",2049.50
"Currency","2009/07/01",2106.90
"Currency","2009/06/30",2148.00
"Currency","2009/06/29",2111.30
"Currency","2009/06/26",2143.00
"Currency","2009/06/25",2138.60
"Currency","2009/06/24",2151.00
"Currency","2009/06/23",2046.10
"Currency","2009/06/22",2080.00
"Currency","2009/06/19",2054.30
"Currency","2009/06/18",2034.00
"Currency","2009/06/17",2001.40
"Currency","2009/06/16",2031.00
"Currency","2009/06/15",2011.00
"Currency","2009/06/12",2017.00
"Currency","2009/06/11",2020.00
"Currency","2009/06/10",2061.00
"Currency","2009/06/09",2061.00
"Currency","2009/06/08",2063.00
"Currency","2009/06/05",2063.00
"Currency","2009/06/04",2067.00
"Currency","2009/06/03",2027.40
"Currency","2009/06/02",2074.00
"Currency","2009/06/01",2213.00
"Currency","2009/05/29",2165.90
"Currency","2009/05/28",2173.50
"Currency","2009/05/27",2213.00
"Currency","2009/05/26",2211.00
"Currency","2009/05/25",2171.30
"Currency","2009/05/22",2172.60
"Currency","2009/05/21",2208.00
"Currency","2009/05/20",2196.00
"Currency","2009/05/19",2217.00
"Currency","2009/05/18",2218.30
"Currency","2009/05/15",2254.00
"Currency","2009/05/14",2250.00
"Currency","2009/05/13",2190.30
"Currency","2009/05/12",2212.00
"Currency","2009/05/11",2226.00
"Currency","2009/05/08",2207.00
"Currency","2009/05/07",2207.00
"Currency","2009/05/06",2213.70
"Currency","2009/05/05",2253.00
"Currency","2009/05/04",2291.00
"Currency","2009/05/01",2291.00
"Currency","2009/04/30",2291.00
"Currency","2009/04/29",2297.20
"Currency","2009/04/28",2299.90
"Currency","2009/04/27",2258.00
"Currency","2009/04/24",2265.70
"Currency","2009/04/23",2297.00
"Currency","2009/04/22",2315.00
"Currency","2009/04/21",2325.00
"Currency","2009/04/20",2298.80
"Currency","2009/04/17",2301.10
"Currency","2009/04/16",2349.00
"Currency","2009/04/15",2367.00
"Currency","2009/04/14",2390.00
"Currency","2009/04/13",2391.00
"Currency","2009/04/10",2404.50
"Currency","2009/04/09",2407.00
"Currency","2009/04/08",2402.00
"Currency","2009/04/07",2407.00
"Currency","2009/04/06",2404.00
"Currency","2009/04/03",2412.00
"Currency","2009/04/02",2440.00
"Currency","2009/04/01",2553.00
"Currency","2009/03/31",2553.00
"Currency","2009/03/30",2556.00
"Currency","2009/03/27",2493.00
"Currency","2009/03/26",2377.80
"Currency","2009/03/25",2390.00
"Currency","2009/03/24",2350.00
"Currency","2009/03/23",2323.20
"Currency","2009/03/20",2358.00
"Currency","2009/03/19",2340.00
"Currency","2009/03/18",2388.00
"Currency","2009/03/17",2391.00
"Currency","2009/03/16",2441.80
"Currency","2009/03/13",2450.00
"Currency","2009/03/12",2466.00
"Currency","2009/03/11",2504.00
"Currency","2009/03/10",2527.00
"Currency","2009/03/09",2515.20
"Currency","2009/03/06",2536.00
"Currency","2009/03/05",2567.00
"Currency","2009/03/04",2562.00
"Currency","2009/03/03",2598.00
"Currency","2009/03/02",2587.00
"Currency","2009/02/27",2545.00
"Currency","2009/02/26",2547.00
"Currency","2009/02/25",2578.00
"Currency","2009/02/24",2581.00
"Currency","2009/02/23",2581.00
"Currency","2009/02/20",2450.90
"Currency","2009/02/19",2549.00
"Currency","2009/02/18",2554.00
"Currency","2009/02/17",2562.00
"Currency","2009/02/16",2459.60
"Currency","2009/02/13",2499.00
"Currency","2009/02/12",2526.00
"Currency","2009/02/11",2463.20
"Currency","2009/02/10",2456.00
"Currency","2009/02/09",2425.50
"Currency","2009/02/06",2426.50
"Currency","2009/02/05",2472.00
"Currency","2009/02/04",2463.00
"Currency","2009/02/03",2454.00
"Currency","2009/02/02",2454.00
"Currency","2009/01/30",2353.90
"Currency","2009/01/29",2245.10
"Currency","2009/01/28",2293.10
"Currency","2009/01/27",2219.30
"Currency","2009/01/26",2173.70
"Currency","2009/01/23",2181.70
"Currency","2009/01/22",2208.90
"Currency","2009/01/21",2190.40
"Currency","2009/01/20",2233.70
"Currency","2009/01/19",2246.10
"Currency","2009/01/16",2212.00
"Currency","2009/01/15",2193.10
"Currency","2009/01/14",2192.00
"Currency","2009/01/13",2206.80
"Currency","2009/01/12",2188.20
"Currency","2009/01/09",2217.20
"Currency","2009/01/08",2156.50
"Currency","2009/01/07",2181.90
"Currency","2009/01/06",2157.60
"Currency","2009/01/05",2219.90
"Currency","2009/01/02",2221.80
"Currency","2009/01/01",2284.10
"Currency","2008/12/31",2284.50
"Currency","2008/12/30",2221.30
"Currency","2008/12/29",2193.30
"Currency","2008/12/26",2132.40
"Currency","2008/12/25",2133.90
"Currency","2008/12/24",2135.50
"Currency","2008/12/23",2147.30
"Currency","2008/12/22",2131.70
"Currency","2008/12/19",2144.30
"Currency","2008/12/18",2182.50
"Currency","2008/12/17",2129.80
"Currency","2008/12/16",2218.10
"Currency","2008/12/15",2236.20
"Currency","2008/12/12",2228.50
"Currency","2008/12/11",2243.80
"Currency","2008/12/10",2261.70
"Currency","2008/12/09",2254.20
"Currency","2008/12/08",2285.90
"Currency","2008/12/05",2333.00
"Currency","2008/12/04",2298.60
"Currency","2008/12/03",2308.00
"Currency","2008/12/02",2310.20
"Currency","2008/12/01",2316.00
"Currency","2008/11/28",2293.30
"Currency","2008/11/27",2273.00
"Currency","2008/11/26",2294.80
"Currency","2008/11/25",2240.50
"Currency","2008/11/24",2224.10
"Currency","2008/11/21",2266.70
"Currency","2008/11/20",2318.20
"Currency","2008/11/19",2316.30
"Currency","2008/11/18",2265.30
"Currency","2008/11/17",2268.70
"Currency","2008/11/14",2269.80
"Currency","2008/11/13",2203.80
"Currency","2008/11/12",2272.00
"Currency","2008/11/11",2291.00
"Currency","2008/11/10",2343.40
"Currency","2008/11/07",2324.90
"Currency","2008/11/06",2301.70
"Currency","2008/11/05",2330.10
"Currency","2008/11/04",2304.70
"Currency","2008/11/03",2362.80
"Currency","2008/10/31",2344.10
"Currency","2008/10/30",2360.30
"Currency","2008/10/29",2337.90
"Currency","2008/10/28",2302.80
"Currency","2008/10/27",2312.20
"Currency","2008/10/24",2316.50
"Currency","2008/10/23",2274.70
"Currency","2008/10/22",2263.70
"Currency","2008/10/21",2240.40
"Currency","2008/10/20",2239.90
"Currency","2008/10/17",2240.20
"Currency","2008/10/16",2275.60
"Currency","2008/10/15",2261.70
"Currency","2008/10/14",2294.60
"Currency","2008/10/13",2279.70
"Currency","2008/10/10",2224.70
"Currency","2008/10/09",2290.40
"Currency","2008/10/08",2313.00
"Currency","2008/10/07",2212.00
"Currency","2008/10/06",2136.20
"Currency","2008/10/03",2133.60
"Currency","2008/10/02",2131.20
"Currency","2008/10/01",2167.50
"Currency","2008/09/30",2190.10
"Currency","2008/09/29",2071.50
"Currency","2008/09/26",2042.50
"Currency","2008/09/25",2143.80
"Currency","2008/09/24",2156.00
"Currency","2008/09/23",2027.70
"Currency","2008/09/22",2043.50
"Currency","2008/09/19",2124.20
"Currency","2008/09/18",2158.40
"Currency","2008/09/17",2044.80
"Currency","2008/09/16",2046.70
"Currency","2008/09/15",1987.90
"Currency","2008/09/12",2032.80
"Currency","2008/09/11",2012.50
"Currency","2008/09/10",2051.80
"Currency","2008/09/09",2042.10
"Currency","2008/09/08",1989.10
"Currency","2008/09/05",1979.10
"Currency","2008/09/04",2001.80
"Currency","2008/09/03",1940.60
"Currency","2008/09/02",1895.40
"Currency","2008/09/01",1889.60
"Currency","2008/08/29",1894.00
"Currency","2008/08/28",1875.40
"Currency","2008/08/27",1864.60
"Currency","2008/08/26",1827.10
"Currency","2008/08/25",1875.50
"Currency","2008/08/22",1863.50
"Currency","2008/08/21",1885.50
"Currency","2008/08/20",1889.50
"Currency","2008/08/19",1897.50
"Currency","2008/08/18",1864.50
"Currency","2008/08/15",1864.50
"Currency","2008/08/14",1850.50
"Currency","2008/08/13",1850.50
"Currency","2008/08/12",1842.50
"Currency","2008/08/11",1813.50
"Currency","2008/08/08",1809.50
"Currency","2008/08/07",1781.50
"Currency","2008/08/06",1785.50
"Currency","2008/08/05",1769.50
"Currency","2008/08/04",1773.00
"Currency","2008/08/01",1790.50
"Currency","2008/07/31",1764.70
"Currency","2008/07/30",1758.80
"Currency","2008/07/29",1770.20
"Currency","2008/07/28",1748.10
"Currency","2008/07/25",1779.00
"Currency","2008/07/24",1779.00
"Currency","2008/07/23",1767.00
"Currency","2008/07/22",1801.00
"Currency","2008/07/21",1775.30
"Currency","2008/07/18",1806.00
"Currency","2008/07/17",1741.40
"Currency","2008/07/16",1749.40
"Currency","2008/07/15",1736.00
"Currency","2008/07/14",1732.10
"Currency","2008/07/11",1719.30
"Currency","2008/07/10",1690.10
"Currency","2008/07/09",1728.00
"Currency","2008/07/08",1735.00
"Currency","2008/07/07",1710.00
"Currency","2008/07/04",1710.90
"Currency","2008/07/03",1772.60
"Currency","2008/07/02",1826.40
"Currency","2008/07/01",1912.50
"Currency","2008/06/30",1912.00
"Currency","2008/06/27",1835.60
"Currency","2008/06/26",1741.40
"Currency","2008/06/25",1707.90
"Currency","2008/06/24",1693.70
"Currency","2008/06/23",1646.90
"Currency","2008/06/20",1675.00
"Currency","2008/06/19",1625.70
"Currency","2008/06/18",1644.00
"Currency","2008/06/17",1644.40
"Currency","2008/06/16",1669.30
"Currency","2008/06/13",1710.00
"Currency","2008/06/12",1665.20
"Currency","2008/06/11",1700.00
"Currency","2008/06/10",1664.70
"Currency","2008/06/09",1688.00
"Currency","2008/06/06",1698.00
"Currency","2008/06/05",1670.80
"Currency","2008/06/04",1700.90
"Currency","2008/06/03",1732.00
"Currency","2008/06/02",1714.00
"Currency","2008/05/30",1742.00
"Currency","2008/05/29",1739.70
"Currency","2008/05/28",1741.60
"Currency","2008/05/27",1754.40
"Currency","2008/05/26",1742.80
"Currency","2008/05/23",1739.20
"Currency","2008/05/22",1760.80
"Currency","2008/05/21",1755.70
"Currency","2008/05/20",1747.50
"Currency","2008/05/19",1759.80
"Currency","2008/05/16",1759.70
"Currency","2008/05/15",1761.80
"Currency","2008/05/14",1743.30
"Currency","2008/05/13",1747.40
"Currency","2008/05/12",1781.00
"Currency","2008/05/09",1783.00
"Currency","2008/05/08",1760.10
"Currency","2008/05/07",1737.20
"Currency","2008/05/06",1720.90
"Currency","2008/05/05",1714.80
"Currency","2008/05/02",1732.10
"Currency","2008/05/01",1762.50
"Currency","2008/04/30",1741.00
"Currency","2008/04/29",1736.90
"Currency","2008/04/28",1749.70
"Currency","2008/04/25",1729.10
"Currency","2008/04/24",1738.70
"Currency","2008/04/23",1764.00
"Currency","2008/04/22",1742.50
"Currency","2008/04/21",1782.00
"Currency","2008/04/18",1785.00
"Currency","2008/04/17",1768.00
"Currency","2008/04/16",1768.70
"Currency","2008/04/15",1770.40
"Currency","2008/04/14",1762.20
"Currency","2008/04/11",1761.40
"Currency","2008/04/10",1782.40
"Currency","2008/04/09",1763.90
"Currency","2008/04/08",1786.50
"Currency","2008/04/07",1784.60
"Currency","2008/04/04",1790.00
"Currency","2008/04/03",1821.00
"Currency","2008/04/02",1792.80
"Currency","2008/04/01",1832.50
"Currency","2008/03/31",1809.50
"Currency","2008/03/28",1783.80
"Currency","2008/03/27",1781.40
"Currency","2008/03/26",1785.40
"Currency","2008/03/25",1786.30
"Currency","2008/03/24",1795.40
"Currency","2008/03/21",1763.50
"Currency","2008/03/20",1791.50
"Currency","2008/03/19",1790.60
"Currency","2008/03/18",1826.00
"Currency","2008/03/17",1847.00
"Currency","2008/03/14",1818.80
"Currency","2008/03/13",1851.00
"Currency","2008/03/12",1824.30
"Currency","2008/03/11",1857.60
"Currency","2008/03/10",1837.90
"Currency","2008/03/07",1860.60
"Currency","2008/03/06",1826.20
"Currency","2008/03/05",1858.00
"Currency","2008/03/04",1856.00
"Currency","2008/03/03",1804.90
"Currency","2008/02/29",1809.30
"Currency","2008/02/28",1807.80
"Currency","2008/02/27",1828.80
"Currency","2008/02/26",1836.40
"Currency","2008/02/25",1856.90
"Currency","2008/02/22",1863.10
"Currency","2008/02/21",1860.40
"Currency","2008/02/20",1864.10
"Currency","2008/02/19",1862.50
"Currency","2008/02/18",1860.50
"Currency","2008/02/15",1863.70
"Currency","2008/02/14",1859.70
"Currency","2008/02/13",1870.70
"Currency","2008/02/12",1869.00
"Currency","2008/02/11",1891.60
"Currency","2008/02/08",1887.50
"Currency","2008/02/07",1915.20
"Currency","2008/02/06",1897.40
"Currency","2008/02/05",1889.10
"Currency","2008/02/04",1888.70
"Currency","2008/02/01",1924.00
"Currency","2008/01/31",1905.30
"Currency","2008/01/30",1908.50
"Currency","2008/01/29",1930.00
"Currency","2008/01/28",1913.90
"Currency","2008/01/25",1948.00
"Currency","2008/01/24",1960.60
"Currency","2008/01/23",1940.50
"Currency","2008/01/22",1939.20
"Currency","2008/01/21",1952.80
"Currency","2008/01/18",1972.00
"Currency","2008/01/17",1919.70
"Currency","2008/01/16",1946.20
"Currency","2008/01/15",1927.40
"Currency","2008/01/14",1937.30
"Currency","2008/01/11",1964.20
"Currency","2008/01/10",1952.20
"Currency","2008/01/09",2004.00
"Currency","2008/01/08",1978.80
"Currency","2008/01/07",1976.30
"Currency","2008/01/04",1972.10
"Currency","2008/01/03",1986.80
"Currency","2008/01/02",1979.10
"Currency","2008/01/01",1999.10
"Currency","2007/12/31",1999.10
"Currency","2007/12/28",1976.10
"Currency","2007/12/27",1942.60
"Currency","2007/12/26",1987.00
"Currency","2007/12/25",1964.30
"Currency","2007/12/24",1965.10
"Currency","2007/12/21",1966.20
"Currency","2007/12/20",1972.10
"Currency","2007/12/19",1979.40
"Currency","2007/12/18",2004.50
"Currency","2007/12/17",1971.30
"Currency","2007/12/14",1989.50
"Currency","2007/12/13",1984.20
"Currency","2007/12/12",1962.80
"Currency","2007/12/11",1976.20
"Currency","2007/12/10",1976.10
"Currency","2007/12/07",2018.00
"Currency","2007/12/06",2006.80
"Currency","2007/12/05",2033.20
"Currency","2007/12/04",2008.90
"Currency","2007/12/03",2009.60
"Currency","2007/11/30",2041.80
"Currency","2007/11/29",2031.20
"Currency","2007/11/28",2040.70
"Currency","2007/11/27",2050.80
"Currency","2007/11/26",2091.50
"Currency","2007/11/23",2043.80
"Currency","2007/11/22",2043.20
"Currency","2007/11/21",2014.50
"Currency","2007/11/20",2016.40
"Currency","2007/11/19",2002.60
"Currency","2007/11/16",1999.10
"Currency","2007/11/15",2004.00
"Currency","2007/11/14",2017.40
"Currency","2007/11/13",2001.20
"Currency","2007/11/12",2008.60
"Currency","2007/11/09",2000.20
"Currency","2007/11/08",1992.90
"Currency","2007/11/07",1987.20
"Currency","2007/11/06",1974.50
"Currency","2007/11/05",1970.30
"Currency","2007/11/02",1968.40
"Currency","2007/11/01",1948.40
"Currency","2007/10/31",1958.50
"Currency","2007/10/30",1957.10
"Currency","2007/10/29",1970.70
"Currency","2007/10/26",1986.60
"Currency","2007/10/25",1973.80
"Currency","2007/10/24",1968.70
"Currency","2007/10/23",1974.00
"Currency","2007/10/22",1981.10
"Currency","2007/10/19",1959.80
"Currency","2007/10/18",1983.00
"Currency","2007/10/17",1956.00
"Currency","2007/10/16",1936.10
