"Indicator","Time","Value (USD/ETB)"
"Currency","2005/01/19",8.70
"Currency","2005/01/19",8.70
"Currency","2005/01/18",8.70
"Currency","2005/01/18",8.70
"Currency","2005/01/17",8.70
"Currency","2005/01/17",8.70
"Currency","2005/01/14",8.70
"Currency","2005/01/14",8.70
"Currency","2005/01/13",8.70
"Currency","2005/01/13",8.70
"Currency","2005/01/12",8.70
"Currency","2005/01/12",8.70
"Currency","2005/01/11",8.70
"Currency","2005/01/11",8.70
"Currency","2005/01/10",8.70
"Currency","2005/01/10",8.70
"Currency","2005/01/07",8.60
"Currency","2005/01/07",8.60
"Currency","2005/01/06",8.60
"Currency","2005/01/06",8.60
"Currency","2005/01/05",8.60
"Currency","2005/01/05",8.60
"Currency","2005/01/04",8.60
"Currency","2005/01/04",8.60
"Currency","2005/01/03",8.60
"Currency","2005/01/03",8.60
"Currency","2004/12/31",8.60
"Currency","2004/12/31",8.60
"Currency","2004/12/30",8.60
"Currency","2004/12/30",8.60
"Currency","2004/12/29",8.60
"Currency","2004/12/29",8.60
"Currency","2004/12/28",8.69
"Currency","2004/12/28",8.69
"Currency","2004/12/27",8.69
"Currency","2004/12/27",8.69
"Currency","2004/12/24",8.69
"Currency","2004/12/24",8.69
"Currency","2004/12/23",8.69
"Currency","2004/12/23",8.69
"Currency","2004/12/22",8.69
"Currency","2004/12/22",8.69
"Currency","2004/12/21",8.69
"Currency","2004/12/21",8.69
"Currency","2004/12/20",8.69
"Currency","2004/12/20",8.69
"Currency","2004/12/17",8.60
"Currency","2004/12/17",8.60
"Currency","2004/12/16",8.69
"Currency","2004/12/16",8.69
"Currency","2004/12/15",8.69
"Currency","2004/12/15",8.69
"Currency","2004/12/14",8.69
"Currency","2004/12/14",8.69
"Currency","2004/12/13",8.69
"Currency","2004/12/13",8.69
"Currency","2004/12/10",8.69
"Currency","2004/12/10",8.69
"Currency","2004/12/09",8.69
"Currency","2004/12/09",8.69
"Currency","2004/12/08",8.69
"Currency","2004/12/08",8.69
"Currency","2004/12/07",8.69
"Currency","2004/12/07",8.69
"Currency","2004/12/06",8.69
"Currency","2004/12/06",8.69
"Currency","2004/12/03",8.69
"Currency","2004/12/03",8.69
"Currency","2004/12/02",8.69
"Currency","2004/12/02",8.69
"Currency","2004/12/01",8.69
"Currency","2004/12/01",8.69
"Currency","2004/11/30",8.69
"Currency","2004/11/30",8.69
"Currency","2004/11/29",8.69
"Currency","2004/11/29",8.69
"Currency","2004/11/26",8.69
"Currency","2004/11/26",8.69
"Currency","2004/11/25",8.69
"Currency","2004/11/25",8.69
"Currency","2004/11/24",8.69
"Currency","2004/11/24",8.69
"Currency","2004/11/23",8.69
"Currency","2004/11/23",8.69
"Currency","2004/11/22",8.69
"Currency","2004/11/22",8.69
"Currency","2004/11/19",8.69
"Currency","2004/11/19",8.69
"Currency","2004/11/18",8.69
"Currency","2004/11/18",8.69
"Currency","2004/11/17",8.69
"Currency","2004/11/17",8.69
"Currency","2004/11/16",8.69
"Currency","2004/11/16",8.69
"Currency","2004/11/12",8.60
"Currency","2004/11/12",8.60
"Currency","2004/11/11",8.60
"Currency","2004/11/11",8.60
"Currency","2004/11/10",8.60
"Currency","2004/11/10",8.60
"Currency","2004/11/09",8.60
"Currency","2004/11/09",8.60
"Currency","2004/11/08",8.60
"Currency","2004/11/08",8.60
"Currency","2004/11/05",8.63
"Currency","2004/11/05",8.63
"Currency","2004/11/04",8.63
"Currency","2004/11/04",8.63
"Currency","2004/11/03",8.63
"Currency","2004/11/03",8.63
"Currency","2004/11/02",8.63
"Currency","2004/11/02",8.63
"Currency","2004/11/01",8.69
"Currency","2004/11/01",8.69
"Currency","2004/10/29",8.69
"Currency","2004/10/29",8.69
"Currency","2004/10/28",8.69
"Currency","2004/10/28",8.69
"Currency","2004/10/27",8.69
"Currency","2004/10/27",8.69
"Currency","2004/10/26",8.69
"Currency","2004/10/26",8.69
"Currency","2004/10/25",8.69
"Currency","2004/10/25",8.69
"Currency","2004/10/22",8.60
"Currency","2004/10/22",8.60
"Currency","2004/10/21",8.69
"Currency","2004/10/21",8.69
"Currency","2004/10/20",8.69
"Currency","2004/10/20",8.69
"Currency","2004/10/19",8.69
"Currency","2004/10/19",8.69
"Currency","2004/10/18",8.69
"Currency","2004/10/18",8.69
"Currency","2004/10/15",8.63
"Currency","2004/10/15",8.63
"Currency","2004/10/14",8.63
"Currency","2004/10/14",8.63
"Currency","2004/10/13",8.63
"Currency","2004/10/13",8.63
"Currency","2004/10/12",8.69
"Currency","2004/10/12",8.69
"Currency","2004/10/11",8.60
"Currency","2004/10/11",8.60
"Currency","2004/10/08",8.60
"Currency","2004/10/08",8.60
"Currency","2004/10/07",8.60
"Currency","2004/10/07",8.60
"Currency","2004/10/06",8.60
"Currency","2004/10/06",8.60
"Currency","2004/10/05",8.69
"Currency","2004/10/05",8.69
"Currency","2004/10/04",8.69
"Currency","2004/10/04",8.69
"Currency","2004/10/01",8.63
"Currency","2004/10/01",8.63
"Currency","2004/09/30",8.63
"Currency","2004/09/30",8.63
"Currency","2004/09/29",8.63
"Currency","2004/09/29",8.63
"Currency","2004/09/28",8.63
"Currency","2004/09/28",8.63
"Currency","2004/09/27",8.60
"Currency","2004/09/27",8.60
"Currency","2004/09/24",8.60
"Currency","2004/09/24",8.60
"Currency","2004/09/23",8.60
"Currency","2004/09/23",8.60
"Currency","2004/09/22",8.60
"Currency","2004/09/22",8.60
"Currency","2004/09/21",8.68
"Currency","2004/09/21",8.68
"Currency","2004/09/20",8.68
"Currency","2004/09/20",8.68
"Currency","2004/09/17",8.63
"Currency","2004/09/17",8.63
"Currency","2004/09/16",8.63
"Currency","2004/09/16",8.63
"Currency","2004/09/15",8.69
"Currency","2004/09/15",8.69
"Currency","2004/09/14",8.69
"Currency","2004/09/14",8.69
"Currency","2004/09/13",8.69
"Currency","2004/09/13",8.69
"Currency","2004/09/10",8.69
"Currency","2004/09/10",8.69
"Currency","2004/09/09",8.69
"Currency","2004/09/09",8.69
"Currency","2004/09/08",8.69
"Currency","2004/09/08",8.69
"Currency","2004/09/07",8.69
"Currency","2004/09/07",8.69
"Currency","2004/09/06",8.69
"Currency","2004/09/06",8.69
"Currency","2004/09/03",8.65
"Currency","2004/09/03",8.65
"Currency","2004/09/02",8.65
"Currency","2004/09/02",8.65
"Currency","2004/09/01",8.65
"Currency","2004/09/01",8.65
"Currency","2004/08/31",8.65
"Currency","2004/08/31",8.65
"Currency","2004/08/30",8.69
"Currency","2004/08/30",8.69
"Currency","2004/08/27",8.60
"Currency","2004/08/27",8.60
"Currency","2004/08/26",8.60
"Currency","2004/08/26",8.60
"Currency","2004/08/25",8.60
"Currency","2004/08/25",8.60
"Currency","2004/08/24",8.60
"Currency","2004/08/24",8.60
"Currency","2004/08/23",8.68
"Currency","2004/08/23",8.68
"Currency","2004/08/20",8.55
"Currency","2004/08/20",8.55
"Currency","2004/08/19",8.55
"Currency","2004/08/19",8.55
"Currency","2004/08/18",8.68
"Currency","2004/08/18",8.68
"Currency","2004/08/17",8.68
"Currency","2004/08/17",8.68
"Currency","2004/08/16",8.68
"Currency","2004/08/16",8.68
"Currency","2004/08/13",8.58
"Currency","2004/08/13",8.58
"Currency","2004/08/12",8.58
"Currency","2004/08/12",8.58
"Currency","2004/08/11",8.58
"Currency","2004/08/11",8.58
"Currency","2004/08/10",8.58
"Currency","2004/08/10",8.58
"Currency","2004/08/09",8.58
"Currency","2004/08/09",8.58
"Currency","2004/08/06",8.60
"Currency","2004/08/06",8.60
"Currency","2004/08/05",8.60
"Currency","2004/08/05",8.60
"Currency","2004/08/04",8.55
"Currency","2004/08/04",8.55
"Currency","2004/08/03",8.55
"Currency","2004/08/03",8.55
"Currency","2004/08/02",8.68
"Currency","2004/08/02",8.68
"Currency","2004/07/30",8.68
"Currency","2004/07/30",8.68
"Currency","2004/07/29",8.68
"Currency","2004/07/29",8.68
"Currency","2004/07/28",8.68
"Currency","2004/07/28",8.68
"Currency","2004/07/27",8.68
"Currency","2004/07/27",8.68
"Currency","2004/07/26",8.68
"Currency","2004/07/26",8.68
"Currency","2004/07/23",8.68
"Currency","2004/07/23",8.68
"Currency","2004/07/22",8.68
"Currency","2004/07/22",8.68
"Currency","2004/07/21",8.68
"Currency","2004/07/21",8.68
"Currency","2004/07/20",8.68
"Currency","2004/07/20",8.68
"Currency","2004/07/19",8.68
"Currency","2004/07/19",8.68
"Currency","2004/07/16",8.68
"Currency","2004/07/16",8.68
"Currency","2004/07/15",8.68
"Currency","2004/07/15",8.68
"Currency","2004/07/14",8.68
"Currency","2004/07/14",8.68
"Currency","2004/07/13",8.68
"Currency","2004/07/13",8.68
"Currency","2004/07/12",8.68
"Currency","2004/07/12",8.68
"Currency","2004/07/09",8.58
"Currency","2004/07/09",8.58
"Currency","2004/07/08",8.58
"Currency","2004/07/08",8.58
"Currency","2004/07/07",8.68
"Currency","2004/07/07",8.68
"Currency","2004/07/06",8.68
"Currency","2004/07/06",8.68
"Currency","2004/07/05",8.68
"Currency","2004/07/05",8.68
"Currency","2004/07/02",8.68
"Currency","2004/07/02",8.68
"Currency","2004/07/01",8.68
"Currency","2004/07/01",8.68
"Currency","2004/06/30",8.68
"Currency","2004/06/30",8.68
"Currency","2004/06/29",8.68
"Currency","2004/06/29",8.68
"Currency","2004/06/28",8.68
"Currency","2004/06/28",8.68
"Currency","2004/06/25",8.68
"Currency","2004/06/25",8.68
"Currency","2004/06/24",8.68
"Currency","2004/06/24",8.68
"Currency","2004/06/23",8.68
"Currency","2004/06/23",8.68
"Currency","2004/06/22",8.68
"Currency","2004/06/22",8.68
"Currency","2004/06/21",8.68
"Currency","2004/06/21",8.68
"Currency","2004/06/18",8.60
"Currency","2004/06/18",8.60
"Currency","2004/06/17",8.60
"Currency","2004/06/17",8.60
"Currency","2004/06/16",8.60
"Currency","2004/06/16",8.60
"Currency","2004/06/15",8.60
"Currency","2004/06/15",8.60
"Currency","2004/06/14",8.68
"Currency","2004/06/14",8.68
"Currency","2004/06/11",8.68
"Currency","2004/06/11",8.68
"Currency","2004/06/10",8.68
"Currency","2004/06/10",8.68
"Currency","2004/06/09",8.68
"Currency","2004/06/09",8.68
"Currency","2004/06/08",8.68
"Currency","2004/06/08",8.68
"Currency","2004/06/07",8.68
"Currency","2004/06/07",8.68
"Currency","2004/06/04",8.58
"Currency","2004/06/04",8.58
"Currency","2004/06/03",8.58
"Currency","2004/06/03",8.58
"Currency","2004/06/02",8.58
"Currency","2004/06/02",8.58
"Currency","2004/06/01",8.68
"Currency","2004/06/01",8.68
"Currency","2004/05/31",8.68
"Currency","2004/05/31",8.68
"Currency","2004/05/28",8.60
"Currency","2004/05/28",8.60
"Currency","2004/05/27",8.60
"Currency","2004/05/27",8.60
"Currency","2004/05/26",8.68
"Currency","2004/05/26",8.68
"Currency","2004/05/25",8.68
"Currency","2004/05/25",8.68
"Currency","2004/05/24",8.68
"Currency","2004/05/24",8.68
"Currency","2004/05/21",8.58
"Currency","2004/05/21",8.58
"Currency","2004/05/20",8.68
"Currency","2004/05/20",8.68
"Currency","2004/05/19",8.68
"Currency","2004/05/19",8.68
"Currency","2004/05/18",8.53
"Currency","2004/05/18",8.53
"Currency","2004/05/17",8.53
"Currency","2004/05/17",8.53
"Currency","2004/05/14",8.53
"Currency","2004/05/14",8.53
"Currency","2004/05/13",8.53
"Currency","2004/05/13",8.53
"Currency","2004/05/12",8.53
"Currency","2004/05/12",8.53
"Currency","2004/05/11",8.53
"Currency","2004/05/11",8.53
"Currency","2004/05/10",8.53
"Currency","2004/05/10",8.53
"Currency","2004/05/07",8.53
"Currency","2004/05/07",8.53
"Currency","2004/05/06",8.53
"Currency","2004/05/06",8.53
"Currency","2004/05/05",8.53
"Currency","2004/05/05",8.53
"Currency","2004/05/04",8.53
"Currency","2004/05/04",8.53
"Currency","2004/05/03",8.53
"Currency","2004/05/03",8.53
"Currency","2004/04/30",8.53
"Currency","2004/04/30",8.53
"Currency","2004/04/29",8.53
"Currency","2004/04/29",8.53
"Currency","2004/04/28",8.53
"Currency","2004/04/28",8.53
"Currency","2004/04/27",8.53
"Currency","2004/04/27",8.53
"Currency","2004/04/26",8.53
"Currency","2004/04/26",8.53
"Currency","2004/04/23",8.53
"Currency","2004/04/23",8.53
"Currency","2004/04/22",8.53
"Currency","2004/04/22",8.53
"Currency","2004/04/21",8.53
"Currency","2004/04/21",8.53
"Currency","2004/04/20",8.53
"Currency","2004/04/20",8.53
"Currency","2004/04/19",8.59
"Currency","2004/04/19",8.59
"Currency","2004/04/16",8.59
"Currency","2004/04/16",8.59
"Currency","2004/04/15",8.59
"Currency","2004/04/15",8.59
"Currency","2004/04/14",8.59
"Currency","2004/04/14",8.59
"Currency","2004/04/13",8.59
"Currency","2004/04/13",8.59
"Currency","2004/04/12",8.59
"Currency","2004/04/12",8.59
"Currency","2004/04/09",8.59
"Currency","2004/04/09",8.59
"Currency","2004/04/08",8.59
"Currency","2004/04/08",8.59
"Currency","2004/04/07",8.59
"Currency","2004/04/07",8.59
"Currency","2004/04/06",8.59
"Currency","2004/04/06",8.59
"Currency","2004/04/05",8.59
"Currency","2004/04/05",8.59
"Currency","2004/04/02",8.59
"Currency","2004/04/02",8.59
"Currency","2004/04/01",8.59
"Currency","2004/04/01",8.59
"Currency","2004/03/31",8.59
"Currency","2004/03/31",8.59
"Currency","2004/03/30",8.55
"Currency","2004/03/30",8.55
"Currency","2004/03/29",8.55
"Currency","2004/03/29",8.55
"Currency","2004/03/26",8.55
"Currency","2004/03/26",8.55
"Currency","2004/03/25",8.55
"Currency","2004/03/25",8.55
"Currency","2004/03/24",8.55
"Currency","2004/03/24",8.55
"Currency","2004/03/23",8.55
"Currency","2004/03/23",8.55
"Currency","2004/03/22",8.55
"Currency","2004/03/22",8.55
"Currency","2004/03/19",8.55
"Currency","2004/03/19",8.55
"Currency","2004/03/18",8.55
"Currency","2004/03/18",8.55
"Currency","2004/03/17",8.55
"Currency","2004/03/17",8.55
"Currency","2004/03/16",8.55
"Currency","2004/03/16",8.55
"Currency","2004/03/15",8.55
"Currency","2004/03/15",8.55
"Currency","2004/03/12",8.55
"Currency","2004/03/12",8.55
"Currency","2004/03/11",8.55
"Currency","2004/03/11",8.55
"Currency","2004/03/10",8.55
"Currency","2004/03/10",8.55
"Currency","2004/03/09",8.55
"Currency","2004/03/09",8.55
"Currency","2004/03/08",8.60
"Currency","2004/03/08",8.60
"Currency","2004/03/05",8.60
"Currency","2004/03/05",8.60
"Currency","2004/03/04",8.60
"Currency","2004/03/04",8.60
"Currency","2004/03/03",8.60
"Currency","2004/03/03",8.60
"Currency","2004/03/02",8.60
"Currency","2004/03/02",8.60
"Currency","2004/03/01",8.60
"Currency","2004/03/01",8.60
"Currency","2004/02/27",8.60
"Currency","2004/02/27",8.60
"Currency","2004/02/26",8.60
"Currency","2004/02/26",8.60
"Currency","2004/02/25",8.60
"Currency","2004/02/25",8.60
"Currency","2004/02/24",8.45
"Currency","2004/02/24",8.45
"Currency","2004/02/23",8.45
"Currency","2004/02/23",8.45
"Currency","2004/02/20",8.45
"Currency","2004/02/20",8.45
"Currency","2004/02/19",8.45
"Currency","2004/02/19",8.45
"Currency","2004/02/18",8.45
"Currency","2004/02/18",8.45
"Currency","2004/02/17",8.45
"Currency","2004/02/17",8.45
"Currency","2004/02/16",8.45
"Currency","2004/02/16",8.45
"Currency","2004/02/13",8.45
"Currency","2004/02/13",8.45
"Currency","2004/02/12",8.45
"Currency","2004/02/12",8.45
"Currency","2004/02/11",8.45
"Currency","2004/02/11",8.45
"Currency","2004/02/10",8.45
"Currency","2004/02/10",8.45
"Currency","2004/02/09",8.45
"Currency","2004/02/09",8.45
"Currency","2004/02/06",8.45
"Currency","2004/02/06",8.45
"Currency","2004/02/05",8.45
"Currency","2004/02/05",8.45
"Currency","2004/02/04",8.45
"Currency","2004/02/04",8.45
"Currency","2004/02/03",8.45
"Currency","2004/02/03",8.45
"Currency","2004/02/02",8.45
"Currency","2004/02/02",8.45
"Currency","2004/01/30",8.45
"Currency","2004/01/30",8.45
"Currency","2004/01/29",8.45
"Currency","2004/01/29",8.45
"Currency","2004/01/28",8.45
"Currency","2004/01/28",8.45
"Currency","2004/01/27",8.45
"Currency","2004/01/27",8.45
"Currency","2004/01/26",8.45
"Currency","2004/01/26",8.45
"Currency","2004/01/23",8.40
"Currency","2004/01/23",8.40
"Currency","2004/01/22",8.40
"Currency","2004/01/22",8.40
"Currency","2004/01/21",8.40
"Currency","2004/01/21",8.40
"Currency","2004/01/20",8.40
"Currency","2004/01/20",8.40
"Currency","2004/01/19",8.40
"Currency","2004/01/19",8.40
"Currency","2004/01/16",8.40
"Currency","2004/01/16",8.40
"Currency","2004/01/15",8.40
"Currency","2004/01/15",8.40
"Currency","2004/01/14",8.40
"Currency","2004/01/14",8.40
"Currency","2004/01/13",8.40
"Currency","2004/01/13",8.40
"Currency","2004/01/12",8.40
"Currency","2004/01/12",8.40
"Currency","2004/01/09",8.40
"Currency","2004/01/09",8.40
"Currency","2004/01/08",8.40
"Currency","2004/01/08",8.40
"Currency","2004/01/07",8.40
"Currency","2004/01/07",8.40
"Currency","2004/01/06",8.40
"Currency","2004/01/06",8.40
"Currency","2004/01/05",8.40
"Currency","2004/01/05",8.40
"Currency","2004/01/02",8.40
"Currency","2004/01/02",8.40
"Currency","2004/01/01",8.40
"Currency","2004/01/01",8.40
"Currency","2003/12/31",8.40
"Currency","2003/12/31",8.40
"Currency","2003/12/30",8.40
"Currency","2003/12/30",8.40
"Currency","2003/12/29",8.40
"Currency","2003/12/29",8.40
"Currency","2003/12/26",8.40
"Currency","2003/12/26",8.40
"Currency","2003/12/25",8.40
"Currency","2003/12/25",8.40
"Currency","2003/12/24",8.40
"Currency","2003/12/24",8.40
"Currency","2003/12/23",8.40
"Currency","2003/12/23",8.40
"Currency","2003/12/22",8.40
"Currency","2003/12/22",8.40
"Currency","2003/12/19",8.40
"Currency","2003/12/19",8.40
"Currency","2003/12/18",8.40
"Currency","2003/12/18",8.40
"Currency","2003/12/17",8.40
"Currency","2003/12/17",8.40
"Currency","2003/12/16",8.40
"Currency","2003/12/16",8.40
"Currency","2003/12/15",8.40
"Currency","2003/12/15",8.40
"Currency","2003/12/12",8.40
"Currency","2003/12/12",8.40
"Currency","2003/12/11",8.40
"Currency","2003/12/11",8.40
"Currency","2003/12/10",8.40
"Currency","2003/12/10",8.40
"Currency","2003/12/09",8.40
"Currency","2003/12/09",8.40
"Currency","2003/12/08",8.40
"Currency","2003/12/08",8.40
"Currency","2003/12/05",8.40
"Currency","2003/12/05",8.40
"Currency","2003/12/04",8.40
"Currency","2003/12/04",8.40
"Currency","2003/12/03",8.40
"Currency","2003/12/03",8.40
"Currency","2003/12/02",8.40
"Currency","2003/12/02",8.40
"Currency","2003/12/01",8.40
"Currency","2003/12/01",8.40
"Currency","2003/11/28",8.40
"Currency","2003/11/28",8.40
"Currency","2003/11/27",8.40
"Currency","2003/11/27",8.40
"Currency","2003/11/26",8.40
"Currency","2003/11/26",8.40
"Currency","2003/11/25",8.40
"Currency","2003/11/25",8.40
"Currency","2003/11/24",8.40
"Currency","2003/11/24",8.40
"Currency","2003/11/21",8.40
"Currency","2003/11/21",8.40
"Currency","2003/11/20",8.40
"Currency","2003/11/20",8.40
"Currency","2003/11/19",8.40
"Currency","2003/11/19",8.40
"Currency","2003/11/18",8.40
"Currency","2003/11/18",8.40
"Currency","2003/11/17",8.40
"Currency","2003/11/17",8.40
"Currency","2003/11/14",8.40
"Currency","2003/11/14",8.40
"Currency","2003/11/13",8.40
"Currency","2003/11/13",8.40
"Currency","2003/11/12",8.40
"Currency","2003/11/12",8.40
"Currency","2003/11/11",8.40
"Currency","2003/11/11",8.40
"Currency","2003/11/10",8.40
"Currency","2003/11/10",8.40
"Currency","2003/11/07",8.40
"Currency","2003/11/07",8.40
"Currency","2003/11/06",8.40
"Currency","2003/11/06",8.40
"Currency","2003/11/05",8.40
"Currency","2003/11/05",8.40
"Currency","2003/11/04",8.40
"Currency","2003/11/04",8.40
"Currency","2003/11/03",8.40
"Currency","2003/11/03",8.40
"Currency","2003/10/31",8.40
"Currency","2003/10/31",8.40
"Currency","2003/10/30",8.40
"Currency","2003/10/30",8.40
"Currency","2003/10/29",8.40
"Currency","2003/10/29",8.40
"Currency","2003/10/28",8.40
"Currency","2003/10/28",8.40
"Currency","2003/10/27",8.40
"Currency","2003/10/27",8.40
"Currency","2003/10/24",8.40
"Currency","2003/10/24",8.40
"Currency","2003/10/23",8.40
"Currency","2003/10/23",8.40
"Currency","2003/10/22",8.40
"Currency","2003/10/22",8.40
"Currency","2003/10/21",8.40
"Currency","2003/10/21",8.40
"Currency","2003/10/20",8.40
"Currency","2003/10/20",8.40
"Currency","2003/10/17",8.40
"Currency","2003/10/17",8.40
"Currency","2003/10/16",8.40
"Currency","2003/10/16",8.40
"Currency","2003/10/15",8.40
"Currency","2003/10/15",8.40
"Currency","2003/10/14",8.40
"Currency","2003/10/14",8.40
"Currency","2003/10/13",8.40
"Currency","2003/10/13",8.40
"Currency","2003/10/10",8.40
"Currency","2003/10/10",8.40
"Currency","2003/10/09",8.40
"Currency","2003/10/09",8.40
"Currency","2003/10/08",8.40
"Currency","2003/10/08",8.40
"Currency","2003/10/07",8.40
"Currency","2003/10/07",8.40
"Currency","2003/10/06",8.40
"Currency","2003/10/06",8.40
"Currency","2003/10/03",8.40
"Currency","2003/10/03",8.40
"Currency","2003/10/02",8.40
"Currency","2003/10/02",8.40
"Currency","2003/10/01",8.40
"Currency","2003/10/01",8.40
"Currency","2003/09/30",8.40
"Currency","2003/09/30",8.40
"Currency","2003/09/29",8.40
"Currency","2003/09/29",8.40
"Currency","2003/09/26",8.40
"Currency","2003/09/26",8.40
"Currency","2003/09/25",8.40
"Currency","2003/09/25",8.40
"Currency","2003/09/24",8.40
"Currency","2003/09/24",8.40
"Currency","2003/09/23",8.40
"Currency","2003/09/23",8.40
"Currency","2003/09/22",8.40
"Currency","2003/09/22",8.40
"Currency","2003/09/19",8.40
"Currency","2003/09/19",8.40
"Currency","2003/09/18",8.40
"Currency","2003/09/18",8.40
"Currency","2003/09/17",8.40
"Currency","2003/09/17",8.40
"Currency","2003/09/16",8.40
"Currency","2003/09/16",8.40
"Currency","2003/09/15",8.40
"Currency","2003/09/15",8.40
"Currency","2003/09/12",8.40
"Currency","2003/09/12",8.40
"Currency","2003/09/11",8.40
"Currency","2003/09/11",8.40
"Currency","2003/09/10",8.40
"Currency","2003/09/10",8.40
"Currency","2003/09/09",8.40
"Currency","2003/09/09",8.40
"Currency","2003/09/08",8.40
"Currency","2003/09/08",8.40
"Currency","2003/09/05",8.40
"Currency","2003/09/05",8.40
"Currency","2003/09/04",8.40
"Currency","2003/09/04",8.40
"Currency","2003/09/03",8.40
"Currency","2003/09/03",8.40
"Currency","2003/09/02",8.40
"Currency","2003/09/02",8.40
"Currency","2003/09/01",8.40
"Currency","2003/09/01",8.40
"Currency","2003/08/29",8.40
"Currency","2003/08/29",8.40
"Currency","2003/08/28",8.40
"Currency","2003/08/28",8.40
"Currency","2003/08/27",8.40
"Currency","2003/08/27",8.40
"Currency","2003/08/26",8.40
"Currency","2003/08/26",8.40
"Currency","2003/08/25",8.40
"Currency","2003/08/25",8.40
"Currency","2003/08/22",8.40
"Currency","2003/08/22",8.40
"Currency","2003/08/21",8.40
"Currency","2003/08/21",8.40
"Currency","2003/08/20",8.40
"Currency","2003/08/20",8.40
"Currency","2003/08/19",8.40
"Currency","2003/08/19",8.40
"Currency","2003/08/18",8.30
"Currency","2003/08/18",8.30
"Currency","2003/08/14",8.30
"Currency","2003/08/14",8.30
"Currency","2003/08/13",8.30
"Currency","2003/08/13",8.30
"Currency","2003/08/12",8.30
"Currency","2003/08/12",8.30
"Currency","2003/08/11",8.30
"Currency","2003/08/11",8.30
"Currency","2003/08/08",8.51
"Currency","2003/08/08",8.51
"Currency","2003/08/07",8.51
"Currency","2003/08/07",8.51
"Currency","2003/08/06",8.51
"Currency","2003/08/06",8.51
"Currency","2003/08/05",8.51
"Currency","2003/08/05",8.51
"Currency","2003/08/04",8.51
"Currency","2003/08/04",8.51
"Currency","2003/08/01",8.51
"Currency","2003/08/01",8.51
"Currency","2003/07/31",8.51
"Currency","2003/07/31",8.51
"Currency","2003/07/30",8.51
"Currency","2003/07/30",8.51
"Currency","2003/07/29",8.51
"Currency","2003/07/29",8.51
"Currency","2003/07/28",8.30
"Currency","2003/07/28",8.30
"Currency","2003/07/25",8.30
"Currency","2003/07/25",8.30
"Currency","2003/07/24",8.30
"Currency","2003/07/24",8.30
"Currency","2003/07/23",8.30
"Currency","2003/07/23",8.30
"Currency","2003/07/22",8.30
"Currency","2003/07/22",8.30
"Currency","2003/07/21",8.30
"Currency","2003/07/21",8.30
"Currency","2003/07/18",8.30
"Currency","2003/07/18",8.30
"Currency","2003/07/17",8.30
"Currency","2003/07/17",8.30
"Currency","2003/07/16",8.30
"Currency","2003/07/16",8.30
"Currency","2003/07/15",8.30
"Currency","2003/07/15",8.30
"Currency","2003/07/14",8.30
"Currency","2003/07/14",8.30
"Currency","2003/07/11",8.30
"Currency","2003/07/11",8.30
"Currency","2003/07/10",8.30
"Currency","2003/07/10",8.30
"Currency","2003/07/09",8.30
"Currency","2003/07/09",8.30
"Currency","2003/07/08",8.30
"Currency","2003/07/08",8.30
"Currency","2003/07/07",8.30
"Currency","2003/07/07",8.30
"Currency","2003/07/04",8.50
"Currency","2003/07/04",8.50
"Currency","2003/07/03",8.50
"Currency","2003/07/03",8.50
"Currency","2003/07/02",8.25
"Currency","2003/07/02",8.25
"Currency","2003/07/01",8.25
"Currency","2003/07/01",8.25
"Currency","2003/06/30",8.50
"Currency","2003/06/30",8.50
"Currency","2003/06/27",8.25
"Currency","2003/06/27",8.25
"Currency","2003/06/26",8.50
"Currency","2003/06/26",8.50
"Currency","2003/06/25",8.30
"Currency","2003/06/25",8.30
"Currency","2003/06/24",8.30
"Currency","2003/06/24",8.30
"Currency","2003/06/23",8.30
"Currency","2003/06/23",8.30
"Currency","2003/06/20",8.50
"Currency","2003/06/20",8.50
"Currency","2003/06/19",8.50
"Currency","2003/06/19",8.50
"Currency","2003/06/18",8.50
"Currency","2003/06/18",8.50
"Currency","2003/06/17",8.35
"Currency","2003/06/17",8.35
"Currency","2003/06/16",8.30
"Currency","2003/06/16",8.30
"Currency","2003/06/13",8.30
"Currency","2003/06/13",8.30
"Currency","2003/06/12",8.30
"Currency","2003/06/12",8.30
"Currency","2003/06/11",8.30
"Currency","2003/06/11",8.30
"Currency","2003/06/10",8.30
"Currency","2003/06/10",8.30
"Currency","2003/06/09",8.30
"Currency","2003/06/09",8.30
"Currency","2003/06/06",8.30
"Currency","2003/06/06",8.30
"Currency","2003/06/05",8.30
"Currency","2003/06/05",8.30
"Currency","2003/06/04",8.30
"Currency","2003/06/04",8.30
"Currency","2003/06/03",8.30
"Currency","2003/06/03",8.30
"Currency","2003/06/02",8.30
"Currency","2003/06/02",8.30
"Currency","2003/05/30",8.30
"Currency","2003/05/30",8.30
"Currency","2003/05/29",8.30
"Currency","2003/05/29",8.30
"Currency","2003/05/28",8.30
"Currency","2003/05/28",8.30
"Currency","2003/05/27",8.30
"Currency","2003/05/27",8.30
"Currency","2003/05/26",8.30
"Currency","2003/05/26",8.30
"Currency","2003/05/23",8.30
"Currency","2003/05/23",8.30
"Currency","2003/05/22",8.30
"Currency","2003/05/22",8.30
"Currency","2003/05/21",8.30
"Currency","2003/05/21",8.30
"Currency","2003/05/20",8.30
"Currency","2003/05/20",8.30
"Currency","2003/05/19",8.49
"Currency","2003/05/19",8.49
"Currency","2003/05/16",8.49
